RACEYEAR,RACENUMBER,FP2_AirTemp_mean,FP2_AirTemp_min,FP2_AirTemp_max,FP2_Humidity_mean,FP2_Humidity_min,FP2_Humidity_max,FP2_Pressure_mean,FP2_Pressure_min,FP2_Pressure_max,FP2_Rainfall_max,FP2_TrackTemp_mean,FP2_TrackTemp_min,FP2_TrackTemp_max,FP2_WindDirection_mean,FP2_WindSpeed_mean,FP2_WindSpeed_max,Driver,FP2_AvgSector1Time_ms,FP2_FastestSector1Time_ms,FP2_AvgSector2Time_ms,FP2_FastestSector2Time_ms,FP2_AvgSector3Time_ms,FP2_FastestSector3Time_ms,FP2_AvgPitStopDuration_ms,FP2_TotalPitStops,FP2_MaxStint_HARD,FP2_MaxStint_INTERMEDIATE,FP2_MaxStint_MEDIUM,FP2_MaxStint_SOFT,FP2_MaxStint_TEST_UNKNOWN,FP2_MaxStint_UNKNOWN,FP2_AvgTyreLife_HARD,FP2_AvgTyreLife_INTERMEDIATE,FP2_AvgTyreLife_MEDIUM,FP2_AvgTyreLife_SOFT,FP2_AvgTyreLife_TEST_UNKNOWN,FP2_AvgTyreLife_UNKNOWN,FP2_AvgSpeedOnTyre_HARD,FP2_AvgSpeedOnTyre_INTERMEDIATE,FP2_AvgSpeedOnTyre_MEDIUM,FP2_AvgSpeedOnTyre_SOFT,FP2_AvgSpeedOnTyre_TEST_UNKNOWN,FP2_AvgSpeedOnTyre_UNKNOWN,FP2_FastestSpeedOnTyre_HARD,FP2_FastestSpeedOnTyre_INTERMEDIATE,FP2_FastestSpeedOnTyre_MEDIUM,FP2_FastestSpeedOnTyre_SOFT,FP2_FastestSpeedOnTyre_TEST_UNKNOWN,FP2_FastestSpeedOnTyre_UNKNOWN,FP2_AvgLapTimeOnTyre_HARD,FP2_AvgLapTimeOnTyre_INTERMEDIATE,FP2_AvgLapTimeOnTyre_MEDIUM,FP2_AvgLapTimeOnTyre_SOFT,FP2_AvgLapTimeOnTyre_TEST_UNKNOWN,FP2_AvgLapTimeOnTyre_UNKNOWN,FP2_FastestLapTimeOnTyre_HARD,FP2_FastestLapTimeOnTyre_INTERMEDIATE,FP2_FastestLapTimeOnTyre_MEDIUM,FP2_FastestLapTimeOnTyre_SOFT,FP2_FastestLapTimeOnTyre_TEST_UNKNOWN,FP2_FastestLapTimeOnTyre_UNKNOWN,FP2_Red,FP2_SCDeployed,FP2_VSCDeployed,FP2_Yellow
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,MAG,25012.722222222223,20668.0,27059.833333333332,23974.0,35643.53125,29902.0,402457.8,5.0,,,4.0,5.0,,,,,15.181818181818182,3.375,,,,,277.8636363636364,280.375,,,,,290.0,289.0,,,,,83285.22727272728,88243.25,,,,,76152.0,74544.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,NOR,25690.3,20704.0,27766.333333333332,23979.0,34898.68571428571,29934.0,286938.71428571426,7.0,,7.0,6.0,3.0,,,,1.5,8.642857142857142,2.5,,,,272.0,277.0,287.0,,,,272.0,291.0,288.0,,,,93201.5,84810.82142857143,86381.5,,,,86723.0,75508.0,74617.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,OCO,27359.235294117647,20821.0,29149.0,24307.0,34891.26666666667,29964.0,991723.0,1.0,,,1.0,2.0,,,,,7.0,1.5,,,,,284.0,290.0,,,,,288.0,290.0,,,,,91415.07692307692,89652.5,,,,,75716.0,75092.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,PER,25082.678571428572,20471.0,27927.89285714286,23841.0,37569.4,29938.0,367615.66666666674,6.0,,,6.0,5.0,,,,,6.5,4.777777777777778,,,,,275.0833333333333,289.77777777777777,,,,,280.0,293.0,,,,,80315.66666666667,98444.11111111111,,,,,77690.0,74250.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,PIA,26305.513513513513,20551.0,27726.81081081081,24085.0,36052.93939393939,29897.0,235046.42857142858,7.0,,,6.0,4.0,,,,,8.32,2.0,,,,,280.0,287.8,,,,,291.0,290.0,,,,,86676.2,93751.4,,,,,75722.0,74533.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,RUS,24854.6,20543.0,28264.90322580645,23539.0,33683.07692307692,29641.0,441085.8,5.0,,,1.0,5.0,,,,,9.0,3.3333333333333335,,,,,275.6666666666667,283.0,,,,,286.0,290.0,,,,,78805.06666666667,89106.44444444444,,,,,78230.0,73745.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,SAI,24889.94871794872,20650.0,28147.102564102563,23665.0,36101.74285714285,29529.0,339746.16666666674,6.0,5.0,,4.0,3.0,,,3.5,,13.68421052631579,2.5714285714285716,,,275.1666666666667,,278.42105263157896,287.7142857142857,,,278.0,,290.0,289.0,,,78779.5,,84782.1052631579,96869.28571428571,,,77329.0,,75473.0,73844.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,SAR,25219.37837837838,21216.0,27433.702702702703,24144.0,33854.76470588235,30066.0,407797.0,3.0,,,4.0,3.0,,,,,12.0,3.466666666666667,,,,,277.2105263157895,289.8666666666667,,,,,281.0,292.0,,,,,80850.31578947368,92442.8,,,,,78860.0,75426.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,STR,25775.068965517243,20686.0,31206.833333333332,23784.0,34846.76,29846.0,515931.6,5.0,,,5.0,4.0,,,,,3.0,6.315789473684211,,,,,286.6,286.89473684210526,,,,,291.0,290.0,,,,,82543.6,92977.52631578948,,,,,74747.0,74419.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,TSU,25780.404761904763,20824.0,27939.333333333332,24099.0,34569.05263157895,30018.0,213262.99999999997,6.0,,,6.0,4.0,,,,,10.551724137931034,2.2857142857142856,,,,,283.2413793103448,287.0,,,,,291.0,288.0,,,,,84373.96551724138,92333.42857142857,,,,,76241.0,74941.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,VER,25493.1875,20391.0,28180.90625,23844.0,36734.03448275862,29803.0,436569.5,4.0,,,4.0,3.0,,,,,8.5,5.666666666666667,,,,,273.3125,266.5,,,,,276.0,291.0,,,,,80476.6875,101730.0,,,,,77212.0,74142.0,,,2,0,0,5
2023,8,22.6392523364486,17.6,23.7,57.94392523364486,53.0,76.0,1003.2766355140187,1003.0,1004.0,True,34.8214953271028,27.2,38.7,204.49532710280374,1.0485981308411214,3.7,ZHO,26597.486486486487,20967.0,28411.583333333332,23943.0,34261.54838709677,29901.0,432995.2,5.0,,,5.0,4.0,,,,,5.875,6.266666666666667,,,,,281.25,287.6666666666667,,,,,289.0,291.0,,,,,87462.6875,90392.53333333334,,,,,76309.0,74811.0,,,2,0,0,5
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,ALB,34421.40740740741,27920.0,43885.26666666667,35803.0,29043.966666666667,24573.0,176138.75,4.0,5.0,,,3.0,,,12.166666666666666,,,3.5,,,234.83333333333334,,,224.75,,,251.0,,,251.0,,,103045.55555555556,,,113807.75,,,89878.0,,,88296.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,ALO,34386.77272727273,28254.0,44079.57692307692,36034.0,28668.26923076923,24820.0,369303.0,3.0,,,4.0,3.0,,,,,10.071428571428571,4.333333333333333,,,,,228.71428571428572,248.33333333333334,,,,,248.0,251.0,,,,,99766.71428571429,103469.0,,,,,90217.0,89134.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,BOT,34903.88,28224.0,45252.357142857145,36343.0,30327.678571428572,24792.0,292163.3333333333,3.0,,,1.0,4.0,,,,,5.0,9.384615384615385,,,,,247.0,230.92307692307693,,,,,248.0,252.0,,,,,110139.85714285714,105626.84615384616,,,,,90450.0,89378.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,DEV,32517.76,28210.0,42154.75,36484.0,27671.714285714286,24691.0,253658.66666666674,3.0,4.0,,,3.0,,,6.8,,,8.833333333333334,,,238.2,,,235.83333333333334,,,250.0,,,249.0,,,106707.8,,,99752.5,,,90242.0,,,89571.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,GAS,34819.875,27998.0,43043.59259259259,36245.0,28180.51851851852,24646.0,367610.00000000006,3.0,4.0,,,3.0,,,11.411764705882353,,,3.5,,,231.23529411764707,,,248.5,,,250.0,,,249.0,,,100948.5294117647,,,89144.0,,,89700.0,,,88889.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,HAM,34123.04761904762,28188.0,43700.458333333336,36275.0,28845.083333333332,24820.0,593126.0,2.0,,,1.0,3.0,,,,,3.75,9.692307692307692,,,,,241.5,227.3846153846154,,,,,248.0,252.0,,,,,104278.25,100090.84615384616,,,,,89583.0,89283.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,HUL,32080.32,27937.0,41104.75,36307.0,28439.214285714286,24636.0,521939.0,2.0,3.0,,,2.0,,,13.714285714285714,,,2.0,,,231.85714285714286,,,250.0,,,247.0,,,250.0,,,97935.71428571429,,,88880.0,,,90981.0,,,88880.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,MAG,37787.05882352941,28260.0,46832.2,36498.0,30732.2,24576.0,642187.5,2.0,,,3.0,2.0,,,,,8.222222222222221,3.5,,,,,220.66666666666666,247.5,,,,,247.0,248.0,,,,,103883.66666666667,89476.5,,,,,90978.0,89439.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,NOR,33800.0,28080.0,43500.875,36228.0,28982.333333333332,24617.0,655844.0,2.0,3.0,,,2.0,,,10.333333333333334,,,3.0,,,233.66666666666666,,,241.0,,,249.0,,,248.0,,,101472.73333333334,,,89291.0,,,89843.0,,,89260.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,OCO,35861.90476190476,28188.0,44867.458333333336,36243.0,29679.083333333332,24722.0,455510.3333333333,3.0,,,4.0,3.0,,,,,8.833333333333334,4.333333333333333,,,,,242.75,248.33333333333334,,,,,250.0,249.0,,,,,102073.33333333333,102271.66666666667,,,,,90076.0,89242.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,PER,33502.96296296296,27971.0,41623.433333333334,35897.0,29408.4,24474.0,275424.3333333333,3.0,,,4.0,3.0,,,,,7.555555555555555,9.333333333333334,,,,,245.22222222222223,240.66666666666666,,,,,248.0,246.0,,,,,99520.55555555556,93751.0,,,,,89451.0,88342.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,PIA,33914.88461538462,28140.0,42358.58620689655,36014.0,29055.58620689655,24772.0,292928.6666666665,3.0,,,4.0,3.0,,,,,6.8,9.166666666666666,,,,,228.3,242.16666666666666,,,,,250.0,251.0,,,,,111476.5,97909.41666666667,,,,,89571.0,88926.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,RUS,34886.619047619046,28062.0,43571.36,36189.0,30502.92,24976.0,309281.75,4.0,,,4.0,5.0,,,,,7.0,7.125,,,,,243.85714285714286,220.25,,,,,250.0,253.0,,,,,99437.71428571429,106329.0,,,,,90067.0,89238.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,SAI,35629.03846153846,27922.0,43463.41379310345,35721.0,29255.896551724138,24457.0,202923.5,4.0,,,5.0,4.0,,,,,8.333333333333334,9.2,,,,,216.55555555555554,241.2,,,,,252.0,250.0,,,,,101295.55555555556,93865.4,,,,,89083.0,88100.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,SAR,33468.42307692308,28083.0,43604.34482758621,35958.0,29398.068965517243,24641.0,265929.6666666667,3.0,,,4.0,2.0,,,,,11.736842105263158,3.0,,,,,233.10526315789474,250.33333333333334,,,,,250.0,252.0,,,,,102626.31578947368,119546.66666666667,,,,,90415.0,88766.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,STR,33126.11111111111,27971.0,41922.433333333334,36027.0,28975.7,24868.0,266580.3333333333,3.0,3.0,,,4.0,,,9.23076923076923,,,7.4,,,244.69230769230768,,,221.7,,,250.0,,,249.0,,,100274.0,,,100027.0,,,90240.0,,,88866.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,TSU,34443.545454545456,28293.0,42707.8,36398.0,29025.28,24792.0,222786.5,4.0,5.0,,,3.0,,,9.6,,,3.5,,,244.0,,,244.0,,,252.0,,,246.0,,,102542.2,,,89890.0,,,89845.0,,,89483.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,VER,33782.666666666664,27838.0,40924.851851851854,35716.0,29187.14814814815,24524.0,372714.3333333333,3.0,,,4.0,3.0,,,,,8.727272727272727,7.25,,,,,226.1818181818182,241.375,,,,,251.0,248.0,,,,,103060.81818181818,93088.375,,,,,89550.0,88078.0,,,0,0,0,2
2023,10,26.72625,26.2,27.2,35.45,31.0,38.0,997.29375,997.0,997.7,False,39.2425,36.4,42.4,237.925,2.23875,3.5,ZHO,36706.44,28165.0,44302.607142857145,36277.0,30065.85714285714,24783.0,189107.2,5.0,,,6.0,4.0,,,,,11.2,4.0,,,,,228.13333333333333,250.0,,,,,250.0,251.0,,,,,105327.46666666666,110223.75,,,,,90287.0,89225.0,,,0,0,0,2
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,ALB,33665.793103448275,28272.0,32541.90625,27757.0,26138.78125,22322.0,299871.6666666667,3.0,,,4.0,3.0,,,,,11.333333333333334,6.285714285714286,,,,,234.61111111111111,246.57142857142858,,,,,256.0,256.0,,,,,88710.05555555556,95749.71428571429,,,,,78377.0,78963.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,ALO,33690.357142857145,28057.0,33036.0625,27468.0,27530.65625,22462.0,186344.7999999999,5.0,,,5.0,6.0,,,,,14.105263157894736,3.6666666666666665,,,,,245.26315789473685,168.33333333333334,,,,,255.0,256.0,,,,,87986.63157894737,108840.66666666667,,,,,79031.0,78105.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,BOT,33799.269230769234,28104.0,32561.827586206895,27539.0,27891.931034482757,22195.0,302504.5,4.0,,,5.0,,,,,,8.85,,,,,,247.75,,,,,,258.0,,,,,,90190.55,,,,,,78085.0,,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,GAS,33468.391304347824,27976.0,34514.42307692308,27838.0,27992.115384615383,22104.0,673898.5,2.0,,,3.0,2.0,,,,,13.833333333333334,2.0,,,,,243.0,258.0,,,,,255.0,258.0,,,,,90863.16666666667,77918.0,,,,,79612.0,77918.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,HAM,35640.846153846156,28293.0,35664.392857142855,27857.0,27356.5,22481.0,207003.0,3.0,,,4.0,,,,,,17.19047619047619,,,,,,242.57142857142858,,,,,,254.0,,,,,,88358.19047619047,,,,,,78746.0,,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,HUL,31606.46153846154,27959.0,32502.241379310344,27752.0,27613.344827586207,22347.0,587829.0,2.0,,,3.0,2.0,,,,,16.2,3.0,,,,,233.95,231.66666666666666,,,,,254.0,257.0,,,,,88799.25,104971.0,,,,,79658.0,78058.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,LEC,39856.41176470588,28076.0,34980.45,27444.0,28585.65,22166.0,268821.0,4.0,,,2.0,5.0,,,,,3.6666666666666665,9.0,,,,,255.0,221.0,,,,,257.0,256.0,,,,,98186.66666666667,85220.0,,,,,79033.0,77686.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,MAG,35058.0,28066.0,34672.03703703704,27810.0,29823.777777777777,22484.0,608008.5,2.0,3.0,,,2.0,,,9.538461538461538,,,5.0,,,242.53846153846155,,,211.57142857142858,,,252.0,,,257.0,,,87866.84615384616,,,106943.28571428571,,,79944.0,,,78504.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,NOR,32345.40740740741,28021.0,33383.63333333333,27419.0,28519.166666666668,22261.0,532228.5,2.0,,,3.0,2.0,,,,,14.478260869565217,2.0,,,,,237.3913043478261,255.0,,,,,251.0,255.0,,,,,92712.08695652174,77701.0,,,,,78912.0,77701.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,OCO,33952.48148148148,28143.0,33652.1,27545.0,26906.333333333332,22357.0,514557.0,2.0,,,3.0,2.0,,,,,17.304347826086957,2.0,,,,,235.34782608695653,256.0,,,,,256.0,256.0,,,,,91552.21739130435,78045.0,,,,,79253.0,78045.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,PER,44993.818181818184,28481.0,41302.142857142855,27823.0,31334.85714285714,22424.0,498723.66666666657,3.0,,,3.0,4.0,,,,,2.0,6.0,,,,,254.0,194.8,,,,,254.0,254.0,,,,,79052.0,111608.2,,,,,79052.0,78978.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,PIA,36038.8,28599.0,35322.055555555555,27940.0,28396.277777777777,22328.0,988738.5,2.0,,,3.0,,,,,,9.833333333333334,,,,,,230.5,,,,,,253.0,,,,,,94729.5,,,,,,79117.0,,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,RIC,36993.07407407407,28338.0,35773.933333333334,27630.0,29184.9,22241.0,181091.6,5.0,,,1.0,6.0,,,,,10.0,8.916666666666666,,,,,235.11111111111111,237.08333333333334,,,,,251.0,255.0,,,,,105154.88888888889,94691.25,,,,,79524.0,78385.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,RUS,34586.1,28507.0,34362.260869565216,28122.0,27814.260869565216,22546.0,619571.0,2.0,,,3.0,,,,,,15.764705882352942,,,,,,230.11764705882354,,,,,,255.0,,,,,,94413.05882352941,,,,,,79175.0,,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,SAI,37711.76470588235,28047.0,35507.05,27855.0,29929.35,22280.0,286270.0,4.0,,,2.0,5.0,,,,,3.6666666666666665,9.0,,,,,254.66666666666666,217.0,,,,,256.0,255.0,,,,,90110.66666666667,89786.25,,,,,79003.0,78182.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,SAR,34002.0,28143.0,32666.3,27751.0,27141.533333333333,22367.0,273301.5,4.0,,,5.0,1.0,,,,,11.842105263157896,3.5,,,,,232.10526315789474,255.25,,,,,254.0,258.0,,,,,88714.15789473684,97343.75,,,,,78979.0,78836.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,STR,34286.86666666667,28135.0,33241.27272727273,27626.0,26999.303030303032,22433.0,241867.33333333334,3.0,,,4.0,2.0,,,,,13.954545454545455,3.5,,,,,236.04545454545453,229.75,,,,,255.0,257.0,,,,,90727.81818181818,101664.5,,,,,79551.0,78319.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,TSU,34048.357142857145,28187.0,33366.93548387097,27454.0,28044.032258064515,22169.0,321382.0,3.0,,,1.0,4.0,,,,,4.5,13.125,,,,,238.5,242.5,,,,,252.0,254.0,,,,,97267.0,83399.125,,,,,79458.0,77934.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,VER,36379.4,28245.0,35196.11111111111,27588.0,29426.166666666668,22395.0,550407.5,2.0,,,,3.0,,,,,,10.0,,,,,,244.4,,,,,,253.0,,,,,,85842.1,,,,,,78279.0,,,0,0,1,1
2023,11,23.128048780487806,22.6,23.7,50.329268292682926,47.0,54.0,983.1768292682926,982.2,984.0,False,32.87317073170732,30.8,34.2,161.9390243902439,1.5097560975609756,2.7,ZHO,36981.892857142855,28306.0,33136.032258064515,27466.0,28493.0,22289.0,158154.66666666666,6.0,,,7.0,,,,,,10.3,,,,,,246.55,,,,,,256.0,,,,,,92241.05,,,,,,78108.0,,,,0,0,1,1
2023,13,20.04814814814815,19.6,20.5,71.77777777777777,68.0,77.0,1007.4962962962962,1007.4,1007.7,False,32.91481481481481,31.9,34.4,68.61728395061728,1.3864197530864197,2.5,ALB,30385.48148148148,24785.0,30283.3,24891.0,27074.066666666666,21923.0,374472.3333333333,3.0,,,4.0,2.0,,,,,11.736842105263158,3.5,,,,,298.42105263157896,291.75,,,,,320.0,314.0,,,,,83501.94736842105,93113.5,,,,,73208.0,71599.0,,,1,1,1,2
2023,13,20.04814814814815,19.6,20.5,71.77777777777777,68.0,77.0,1007.4962962962962,1007.4,1007.7,False,32.91481481481481,31.9,34.4,68.61728395061728,1.3864197530864197,2.5,ALO,29263.25,24936.0,29428.0,24911.0,27603.290322580644,21999.0,391696.3333333333,3.0,3.0,,,4.0,,,9.142857142857142,,,7.454545454545454,,,278.7142857142857,,,281.72727272727275,,,310.0,,,318.0,,,79274.5,,,94026.0,,,73421.0,,,71863.0,,,1,1,1,2
2023,13,20.04814814814815,19.6,20.5,71.77777777777777,68.0,77.0,1007.4962962962962,1007.4,1007.7,False,32.91481481481481,31.9,34.4,68.61728395061728,1.3864197530864197,2.5,BOT,32429.14285714286,24966.0,29619.870967741936,24833.0,27884.333333333332,21988.0,235145.6,5.0,6.0,,,4.0,,,10.705882352941176,,,5.2,,,287.3529411764706,,,305.0,,,306.0,,,309.0,,,81741.94117647059,,,92418.4,,,73542.0,,,71857.0,,,1,1,1,2
2023,13,20.04814814814815,19.6,20.5,71.77777777777777,68.0,77.0,1007.4962962962962,1007.4,1007.7,False,32.91481481481481,31.9,34.4,68.61728395061728,1.3864197530864197,2.5,GAS,30375.814814814814,24905.0,29677.4,24773.0,26249.724137931036,22088.0,596395.5,2.0,,,1.0,3.0,,,,,3.5,13.1,,,,,311.5,288.5,,,,,312.0,316.0,,,,,95494.0,82861.4,,,,,73149.0,71766.0,,,1,1,1,2
