,DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamId,CountryCode,Position,ClassifiedPosition,GridPosition,Time,Status,Points,RACEYEAR,RACENUMBER,WinnerTime,WinnerDriver,Racepace,IsWinnerFlag,RACE_AirTemp_mean,RACE_AirTemp_min,RACE_AirTemp_max,RACE_Humidity_mean,RACE_Humidity_min,RACE_Humidity_max,RACE_Pressure_mean,RACE_Pressure_min,RACE_Pressure_max,RACE_Rainfall_max,RACE_TrackTemp_mean,RACE_TrackTemp_min,RACE_TrackTemp_max,RACE_WindDirection_mean,RACE_WindSpeed_mean,RACE_WindSpeed_max,RACE_SESSIONTYPE_first,Driver_x,AvgPitStopDuration_ms,TotalPitStops,Driver_y,RACE_MaxStint_HARD,RACE_MaxStint_INTERMEDIATE,RACE_MaxStint_MEDIUM,RACE_MaxStint_SOFT,RACE_MaxStint_WET,RACE_AvgTyreLife_HARD,RACE_AvgTyreLife_INTERMEDIATE,RACE_AvgTyreLife_MEDIUM,RACE_AvgTyreLife_SOFT,RACE_AvgTyreLife_WET,RACE_AvgSpeedOnTyre_HARD,RACE_AvgSpeedOnTyre_INTERMEDIATE,RACE_AvgSpeedOnTyre_MEDIUM,RACE_AvgSpeedOnTyre_SOFT,RACE_AvgSpeedOnTyre_WET,RACE_AvgLapTimeOnTyre_HARD,RACE_AvgLapTimeOnTyre_INTERMEDIATE,RACE_AvgLapTimeOnTyre_MEDIUM,RACE_AvgLapTimeOnTyre_SOFT,RACE_AvgLapTimeOnTyre_WET,RACE_Red,RACE_SCDeployed,RACE_VSCDeployed,RACE_Yellow,fast,medium,slow,TotalCorners,Country,Location,OfficialEventName,EventName,EventFormat,Session1TimeOfDay,Session2TimeOfDay,Session3TimeOfDay,Session4TimeOfDay,Session5TimeOfDay
617,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,19.0,R,11.0,,Retired,0.0,2024,9,6347927.0,max_verstappen,,0,17.797345132743363,15.9,19.1,73.38053097345133,68.0,80.0,996.1973451327434,996.0,996.5,True,24.56991150442478,19.9,28.5,158.1504424778761,1.1699115044247788,3.1,R,LEC,31946.666666666668,3.0,LEC,3.0,4.0,,,,1.5,9.942857142857143,,,,263.0,262.9714285714286,,,,102307.5,92609.4,,,,0,2,0,9,7,0,7,14,Canada,Montréal,FORMULA 1 AWS GRAND PRIX DU CANADA 2024,Canadian Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
618,2,L SARGEANT,SAR,sargeant,Williams,williams,USA,20.0,R,13.0,,Retired,0.0,2024,9,6347927.0,max_verstappen,,0,17.797345132743363,15.9,19.1,73.38053097345133,68.0,80.0,996.1973451327434,996.0,996.5,True,24.56991150442478,19.9,28.5,158.1504424778761,1.1699115044247788,3.1,R,,,,SAR,,1.0,,,,,12.0,,,,,267.8695652173913,,,,,94109.52173913043,,,,0,2,0,9,7,0,7,14,Canada,Montréal,FORMULA 1 AWS GRAND PRIX DU CANADA 2024,Canadian Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
619,1,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,red_bull,NED,1.0,1,2.0,5300227.0,Finished,25.0,2024,10,5300227.0,max_verstappen,1.0,1,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,VER,21987.0,2.0,VER,,,2.0,3.0,,,,13.5,11.5,,,,279.46153846153845,279.2105263157895,,,,80561.92307692308,79929.31578947368,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
620,4,L NORRIS,NOR,norris,McLaren,mclaren,GBR,2.0,2,1.0,2219.0,Finished,19.0,2024,10,5300227.0,max_verstappen,0.0004186613139399501,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,NOR,22035.0,2.0,NOR,,,2.0,3.0,,,,12.0,12.195121951219512,,,,282.30434782608694,280.2682926829268,,,,80313.86956521739,80172.09756097561,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
621,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,3.0,3,3.0,17790.0,Finished,15.0,2024,10,5300227.0,max_verstappen,0.003356460015769136,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,HAM,21623.0,2.0,HAM,,,2.0,3.0,,,,13.5,13.421052631578947,,,,280.4230769230769,281.10526315789474,,,,80756.0,80243.31578947368,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
622,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,4.0,4,4.0,22320.0,Finished,12.0,2024,10,5300227.0,max_verstappen,0.004211140390779489,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,RUS,23849.0,2.0,RUS,3.0,,2.0,1.0,,15.5,,10.5,10.5,,284.0,,280.65,276.35714285714283,,79745.8,,81178.2,81205.21428571429,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
623,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,5.0,5,5.0,22709.0,Finished,10.0,2024,10,5300227.0,max_verstappen,0.004284533473754992,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,LEC,21932.5,2.0,LEC,,,2.0,3.0,,,,11.5,12.452380952380953,,,,281.8181818181818,281.85714285714283,,,,80516.86363636363,80534.92857142857,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
624,55,C SAINZ,SAI,sainz,Ferrari,ferrari,ESP,6.0,6,6.0,31028.0,Finished,8.0,2024,10,5300227.0,max_verstappen,0.0058540888909097664,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,SAI,22221.5,2.0,SAI,3.0,,2.0,1.0,,15.5,,10.5,7.5,,282.03333333333336,,280.15,278.92857142857144,,79908.8,,81238.75,81432.57142857143,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
625,81,O PIASTRI,PIA,piastri,McLaren,mclaren,AUS,7.0,7,9.0,33760.0,Finished,6.0,2024,10,5300227.0,max_verstappen,0.006369538512218439,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,PIA,22327.5,2.0,PIA,,,2.0,3.0,,,,12.5,13.5,,,,279.1666666666667,278.0,,,,80766.5,80611.075,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
626,11,S PEREZ,PER,perez,Red Bull Racing,red_bull,MEX,8.0,8,11.0,59524.0,Finished,4.0,2024,10,5300227.0,max_verstappen,0.01123046239340315,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,PER,21659.0,3.0,PER,,,3.0,4.0,,,,9.0,11.347826086956522,,,,280.0,278.4130434782609,,,,80349.11764705883,81295.80434782608,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
627,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,9.0,9,7.0,62025.0,Finished,2.0,2024,10,5300227.0,max_verstappen,0.01170232897572123,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,GAS,23857.5,2.0,GAS,3.0,,2.0,1.0,,14.5,,12.0,10.0,,279.82142857142856,,277.30434782608694,275.38461538461536,,80270.82142857143,,81784.17391304347,81748.38461538461,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
628,31,E OCON,OCO,ocon,Alpine,alpine,FRA,10.0,10,8.0,71889.0,Finished,1.0,2024,10,5300227.0,max_verstappen,0.013563381341968939,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,OCO,21930.5,2.0,OCO,3.0,,2.0,1.0,,15.0,,12.0,9.5,,278.3103448275862,,277.0,273.8333333333333,,80332.86206896552,,81970.78260869565,82089.16666666667,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
629,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,11.0,11,13.0,79215.0,Finished,0.0,2024,10,5300227.0,max_verstappen,0.014945586292813496,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,HUL,22595.0,2.0,HUL,3.0,,2.0,1.0,,14.5,,13.0,6.0,,282.4642857142857,,278.84,275.45454545454544,,80288.07142857143,,81942.16,82345.72727272728,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
630,14,F ALONSO,ALO,alonso,Aston Martin,aston_martin,ESP,12.0,12,10.0,9497.0,Lapped,0.0,2024,10,5300227.0,max_verstappen,0.0017918100488903588,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,ALO,22178.5,2.0,ALO,3.0,,2.0,1.0,,11.5,,14.0,9.5,,281.1,,278.64,275.94444444444446,,80345.8,,81789.32,82708.05555555556,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
631,24,G ZHOU,ZHO,zhou,Kick Sauber,sauber,CHN,13.0,13,15.0,15476.0,Lapped,0.0,2024,10,5300227.0,max_verstappen,0.0029198749412053483,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,ZHO,23355.0,2.0,ZHO,3.0,,2.0,1.0,,12.5,,16.0,4.5,,280.3333333333333,,278.03225806451616,279.125,,80658.29166666667,,81890.96774193548,83720.0,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
632,18,L STROLL,STR,stroll,Aston Martin,aston_martin,CAN,14.0,14,14.0,25252.0,Lapped,0.0,2024,10,5300227.0,max_verstappen,0.004764324244980451,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,STR,22593.0,2.0,STR,3.0,,2.0,1.0,,15.5,,11.0,8.5,,279.64285714285717,,277.7368421052632,275.125,,81077.64285714286,,82213.57894736843,82571.875,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
633,3,D RICCIARDO,RIC,ricciardo,RB,rb,AUS,15.0,15,18.0,44050.0,Lapped,0.0,2024,10,5300227.0,max_verstappen,0.008310964794526724,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,RIC,22196.5,2.0,RIC,3.0,,2.0,1.0,,12.0,,13.0,8.0,,281.39130434782606,,277.76,277.06666666666666,,81481.60869565218,,82104.0,83096.46666666666,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
634,77,V BOTTAS,BOT,bottas,Kick Sauber,sauber,FIN,16.0,16,12.0,53313.0,Lapped,0.0,2024,10,5300227.0,max_verstappen,0.010058625790933105,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,BOT,22914.5,2.0,BOT,3.0,,,2.0,,19.0,,,9.192307692307692,,276.94594594594594,,,276.4230769230769,,81804.81081081081,,,82917.03846153847,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
635,20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,haas,DEN,17.0,17,16.0,54788.0,Lapped,0.0,2024,10,5300227.0,max_verstappen,0.010336915758513738,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,MAG,26070.0,2.0,MAG,3.0,,2.0,1.0,,18.5,,9.5,5.0,,280.6388888888889,,276.3333333333333,277.55555555555554,,81775.58333333333,,82725.94444444444,83395.77777777778,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
636,23,A ALBON,ALB,albon,Williams,williams,THA,18.0,18,20.0,58149.0,Lapped,0.0,2024,10,5300227.0,max_verstappen,0.01097103954226866,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,ALB,22483.0,2.0,ALB,,,1.0,3.0,,,,9.0,12.021739130434783,,,,275.29411764705884,276.1304347826087,,,,83352.29411764706,81926.60869565218,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
637,22,Y TSUNODA,TSU,tsunoda,RB,rb,JPN,19.0,19,17.0,68904.0,Lapped,0.0,2024,10,5300227.0,max_verstappen,0.013000197916051521,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,TSU,22206.333333333645,3.0,TSU,3.0,,2.0,4.0,,8.5,,9.0,9.206896551724139,,278.875,,275.94117647058823,278.58620689655174,,82171.5625,,82973.29411764706,82098.93103448275,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
638,2,L SARGEANT,SAR,sargeant,Williams,williams,USA,20.0,20,19.0,4866.0,Lapped,0.0,2024,10,5300227.0,max_verstappen,0.0009180738862693994,0,24.132467532467533,23.6,24.7,63.44155844155844,60.0,68.0,1001.3564935064935,1001.0,1001.8,True,41.0961038961039,38.3,43.6,207.37012987012986,2.1233766233766236,4.5,R,SAR,22424.5,2.0,SAR,3.0,,2.0,1.0,,15.5,,10.0,7.0,,273.1666666666667,,273.3157894736842,274.84615384615387,,82262.26666666666,,83043.21052631579,83630.76923076923,,0,0,0,1,2,1,11,14,Spain,Barcelona,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2024,Spanish Grand Prix,conventional,afternoon,evening,afternoon,afternoon,afternoon
639,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,1.0,1,3.0,5062798.0,Finished,25.0,2024,11,5062798.0,russell,1.0,1,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,RUS,21447.0,2.0,RUS,3.0,,2.0,,,13.0,,11.522727272727273,,,276.4,,271.97727272727275,,,71196.84,,71184.38636363637,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
640,81,O PIASTRI,PIA,piastri,McLaren,mclaren,AUS,2.0,2,7.0,1906.0,Finished,18.0,2024,11,5062798.0,russell,0.00037647166645795465,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,PIA,20844.5,2.0,PIA,2.0,,3.0,,,13.0,,11.590909090909092,,,273.88,,274.40909090909093,,,71094.92,,71342.77272727272,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
641,55,C SAINZ,SAI,sainz,Ferrari,ferrari,ESP,3.0,3,4.0,4533.0,Finished,15.0,2024,11,5062798.0,russell,0.0008953547030713056,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,SAI,21176.5,2.0,SAI,2.0,,3.0,,,12.5,,11.8,,,272.1666666666667,,273.64444444444445,,,71176.45833333333,,71320.13333333333,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
642,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,4.0,4,5.0,23142.0,Finished,12.0,2024,11,5062798.0,russell,0.00457099019158971,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,HAM,24464.5,2.0,HAM,2.0,,3.0,,,16.0,,10.026315789473685,,,272.61290322580646,,270.9736842105263,,,71203.67741935483,,71777.81578947368,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
643,1,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,red_bull,NED,5.0,5,1.0,37253.0,Finished,10.0,2024,11,5062798.0,russell,0.007358184150345323,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,VER,23587.333333333332,3.0,VER,2.0,,3.0,4.0,,14.0,,10.794117647058824,7.0,,271.81481481481484,,272.0882352941176,257.7142857142857,,70738.07407407407,,70936.58823529411,74533.85714285714,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
644,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,6.0,6,9.0,54088.0,Finished,8.0,2024,11,5062798.0,russell,0.01068342051174074,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,HUL,22058.5,2.0,HUL,3.0,,1.0,,,15.35593220338983,,5.5,,,272.6779661016949,,272.4,,,71996.49152542373,,71909.8,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
645,11,S PEREZ,PER,perez,Red Bull Racing,red_bull,MEX,7.0,7,8.0,54672.0,Finished,6.0,2024,11,5062798.0,russell,0.010798771746374239,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,PER,24323.0,2.0,PER,2.0,,3.0,,,15.0,,13.0,,,270.2758620689655,,272.65,,,71639.1724137931,,72184.7,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
646,20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,haas,DEN,8.0,8,12.0,60355.0,Finished,4.0,2024,11,5062798.0,russell,0.011921273572439588,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,MAG,21653.0,2.0,MAG,3.0,,1.0,,,15.65,,5.0,,,272.81666666666666,,276.22222222222223,,,72061.11666666667,,72106.33333333333,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
647,3,D RICCIARDO,RIC,ricciardo,RB,rb,AUS,9.0,9,11.0,61169.0,Finished,2.0,2024,11,5062798.0,russell,0.012082054231671894,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,RIC,21176.5,2.0,RIC,3.0,,1.0,,,15.766666666666667,,5.0,,,272.05,,275.44444444444446,,,72055.95,,72266.77777777778,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
648,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,10.0,10,13.0,61766.0,Finished,1.0,2024,11,5062798.0,russell,0.012199973216391411,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,GAS,21775.5,2.0,GAS,2.0,,3.0,,,11.0,,13.020833333333334,,,275.2857142857143,,273.9375,,,72356.66666666667,,71956.39583333333,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
649,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,11.0,11,6.0,67056.0,Finished,0.0,2024,11,5062798.0,russell,0.013244849982164013,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,LEC,24147.25,4.0,LEC,2.0,,5.0,,,7.5,,12.0,,,269.7857142857143,,276.1320754716981,,,73056.78571428571,,71718.64150943396,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
650,31,E OCON,OCO,ocon,Alpine,alpine,FRA,12.0,12,10.0,68325.0,Finished,0.0,2024,11,5062798.0,russell,0.013495501894407005,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,OCO,21727.0,2.0,OCO,2.0,,3.0,,,12.0,,12.543478260869565,,,274.82608695652175,,272.54347826086956,,,72431.0,,72041.04347826086,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
651,18,L STROLL,STR,stroll,Aston Martin,aston_martin,CAN,13.0,13,17.0,10234.0,Lapped,0.0,2024,11,5062798.0,russell,0.0020214118754096053,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,STR,21501.0,2.0,STR,3.0,,2.0,,,15.0,,11.268292682926829,,,274.1111111111111,,272.5121951219512,,,72359.4074074074,,72397.39024390244,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
652,22,Y TSUNODA,TSU,tsunoda,RB,rb,JPN,14.0,14,14.0,13145.0,Lapped,0.0,2024,11,5062798.0,russell,0.002596390375440616,0,29.425874125874124,28.6,30.6,35.00699300699301,32.0,37.0,932.862937062937,932.6,933.0,True,46.42097902097902,43.4,49.0,235.51048951048952,1.667832167832168,3.6,R,TSU,22463.5,2.0,TSU,3.0,,1.0,,,12.583333333333334,,10.5,,,271.6041666666667,,269.95,,,72454.375,,72341.2,,,0,0,1,1,5,1,4,10,Austria,Spielberg,FORMULA 1 QATAR AIRWAYS AUSTRIAN GRAND PRIX 2024,Austrian Grand Prix,sprint_qualifying,afternoon,afternoon,afternoon,afternoon,afternoon
