RACEYEAR,RACENUMBER,Quali_AirTemp_mean,Quali_AirTemp_min,Quali_AirTemp_max,Quali_Humidity_mean,Quali_Humidity_min,Quali_Humidity_max,Quali_Pressure_mean,Quali_Pressure_min,Quali_Pressure_max,Quali_Rainfall_max,Quali_TrackTemp_mean,Quali_TrackTemp_min,Quali_TrackTemp_max,Quali_WindDirection_mean,Quali_WindSpeed_mean,Quali_WindSpeed_max,Driver,Quali_AvgSector1Time_ms,Quali_AvgSector2Time_ms,Quali_AvgSector3Time_ms,Quali_AvgPitStopDuration_ms,Quali_TotalPitStops,Quali_MaxStint_HARD,Quali_MaxStint_INTERMEDIATE,Quali_MaxStint_MEDIUM,Quali_MaxStint_SOFT,Quali_MaxStint_UNKNOWN,Quali_MaxStint_WET,Quali_AvgTyreLife_HARD,Quali_AvgTyreLife_INTERMEDIATE,Quali_AvgTyreLife_MEDIUM,Quali_AvgTyreLife_SOFT,Quali_AvgTyreLife_UNKNOWN,Quali_AvgTyreLife_WET,Quali_AvgSpeedOnTyre_HARD,Quali_AvgSpeedOnTyre_INTERMEDIATE,Quali_AvgSpeedOnTyre_MEDIUM,Quali_AvgSpeedOnTyre_SOFT,Quali_AvgSpeedOnTyre_UNKNOWN,Quali_AvgSpeedOnTyre_WET,Quali_FastestSpeedOnTyre_HARD,Quali_FastestSpeedOnTyre_INTERMEDIATE,Quali_FastestSpeedOnTyre_MEDIUM,Quali_FastestSpeedOnTyre_SOFT,Quali_FastestSpeedOnTyre_UNKNOWN,Quali_FastestSpeedOnTyre_WET,Quali_AvgLapTimeOnTyre_HARD,Quali_AvgLapTimeOnTyre_INTERMEDIATE,Quali_AvgLapTimeOnTyre_MEDIUM,Quali_AvgLapTimeOnTyre_SOFT,Quali_AvgLapTimeOnTyre_UNKNOWN,Quali_AvgLapTimeOnTyre_WET,Quali_FastestLapTimeOnTyre_HARD,Quali_FastestLapTimeOnTyre_INTERMEDIATE,Quali_FastestLapTimeOnTyre_MEDIUM,Quali_FastestLapTimeOnTyre_SOFT,Quali_FastestLapTimeOnTyre_UNKNOWN,Quali_FastestLapTimeOnTyre_WET,Quali_Red,Quali_Yellow,Abbreviation,Position,Quali_Q1_ms,Quali_Q2_ms,Quali_Q3_ms
2023,12,19.251578947368422,17.8,20.3,88.67368421052632,84.0,93.0,961.5884210526317,961.5,961.9,True,23.64421052631579,21.6,26.6,114.87368421052632,1.065263157894737,2.9,VER,38238.055555555555,57840.681818181816,39244.72727272727,273159.5,4.0,,2.0,,5.0,,,,4.6,,2.6,,,,207.8,,216.8,,,,210.0,,225.0,,,,119026.8,,119000.4,,,,115535.0,,106168.0,,,0,15,VER,1.0,118515.0,112784.0,106168.0
2023,12,19.251578947368422,17.8,20.3,88.67368421052632,84.0,93.0,961.5884210526317,961.5,961.9,True,23.64421052631579,21.6,26.6,114.87368421052632,1.065263157894737,2.9,ZHO,38604.5,61162.0,43756.88888888889,24687.000000000233,1.0,,2.0,,,,,,2.75,,,,,,203.5,,,,,,205.0,,,,,,122865.5,,,,,,120832.0,,,,,0,15,ZHO,17.0,120832.0,,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,ALB,33927.7037037037,31983.333333333332,28372.724137931036,324967.14285714284,7.0,,4.0,,8.0,,,,3.2,,2.3333333333333335,,,,292.6666666666667,,314.0,,,,299.0,,316.0,,,,92219.4,,79780.33333333333,,,,79399.0,,71419.0,,,2,2,ALB,4.0,80939.0,79399.0,71419.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,ALO,31759.32,30023.833333333332,29325.62962962963,403836.5,6.0,,4.0,,7.0,,,,4.866666666666666,,2.3333333333333335,,,,294.73333333333335,,314.0,,,,300.0,,316.0,,,,91825.86666666667,,76922.66666666667,,,,79429.0,,71506.0,,,2,2,ALO,5.0,81840.0,79429.0,71506.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,BOT,35729.09090909091,31396.0,29581.583333333332,39077.0,1.0,,2.0,,,,,,3.3333333333333335,,,,,,290.22222222222223,,,,,,293.0,,,,,,93137.22222222222,,,,,,82260.0,,,,,2,2,BOT,19.0,82260.0,,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,GAS,34525.78947368421,31095.714285714286,31029.095238095237,245512.5,2.0,,3.0,,,,,,4.5625,,,,,,293.5625,,,,,,296.0,,,,,,94509.6875,,,,,,80128.0,,,,,2,2,GAS,12.0,81735.0,80128.0,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,HAM,31602.619047619046,30066.043478260868,29424.91304347826,176310.0,2.0,,3.0,,,,,,5.388888888888889,,,,,,290.0,,,,,,296.0,,,,,,89344.83333333333,,,,,,80151.0,,,,,2,2,HAM,13.0,81919.0,80151.0,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,HUL,30579.9375,30198.55,28952.3,221481.66666666666,3.0,,4.0,,,,,,3.4166666666666665,,,,,,291.1666666666667,,,,,,293.0,,,,,,86066.0,,,,,,80250.0,,,,,2,2,HUL,15.0,81891.0,80250.0,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,LAW,34709.0,31510.166666666668,30631.583333333332,38093.0,1.0,,2.0,,,,,,3.3333333333333335,,,,,,292.55555555555554,,,,,,295.0,,,,,,93643.44444444444,,,,,,83420.0,,,,,2,2,LAW,20.0,83420.0,,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,LEC,33737.739130434784,29563.576923076922,30385.36,329460.0,6.0,,4.0,,7.0,,,,4.3125,,2.0,,,,296.625,,319.0,,,,304.0,,319.0,,,,93487.1875,,72665.0,,,,79600.0,,72665.0,,,2,2,LEC,9.0,82019.0,79600.0,72665.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,MAG,36613.1,33537.36363636364,30202.727272727272,36296.0,1.0,,2.0,,,,,,3.0,,,,,,292.0,,,,,,297.0,,,,,,98432.125,,,,,,82192.0,,,,,2,2,MAG,18.0,82192.0,,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,NOR,30495.6,29921.344827586207,28565.39285714286,492050.4,5.0,,3.0,,6.0,,,,4.833333333333333,,2.0,,,,289.8333333333333,,311.0,,,,297.0,,313.0,,,,88670.44444444444,,71576.5,,,,79769.0,,71104.0,,,2,2,NOR,2.0,81276.0,79769.0,71104.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,OCO,30897.272727272728,31436.416666666668,29990.166666666668,,,,1.0,,,,,,6.5,,,,,,294.1,,,,,,302.0,,,,,,89711.4,,,,,,82110.0,,,,,2,2,OCO,17.0,82110.0,,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,PER,31323.535714285714,30265.53125,28096.966666666667,366709.5,6.0,,3.0,,7.0,,,,5.315789473684211,,2.3333333333333335,,,,293.5263157894737,,316.6666666666667,,,,296.0,,318.0,,,,87854.0,,74912.66666666667,,,,79856.0,,71880.0,,,2,2,PER,7.0,81972.0,79856.0,71880.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,PIA,34441.84,29917.03448275862,28495.85714285714,326355.71428571426,7.0,,4.0,,8.0,,,,3.3125,,1.6666666666666667,,,,290.5625,,311.3333333333333,,,,295.0,,313.0,,,,91099.4375,,88476.33333333333,,,,79392.0,,71938.0,,,2,2,PIA,8.0,81231.0,79392.0,71938.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,RUS,30947.296296296296,30124.1,29253.433333333334,461132.2,5.0,,3.0,,6.0,,,,4.944444444444445,,2.0,,,,289.05555555555554,,311.6666666666667,,,,292.0,,314.0,,,,90946.61111111111,,74039.0,,,,79620.0,,71294.0,,,2,2,RUS,3.0,81345.0,79620.0,71294.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,SAI,31409.03846153846,29708.774193548386,29298.0,358810.8333333333,6.0,,4.0,,7.0,,,,4.764705882352941,,2.0,,,,297.47058823529414,,317.0,,,,301.0,,317.0,,,,90201.82352941176,,78418.0,,,,79929.0,,71754.0,,,2,2,SAI,6.0,81321.0,79929.0,71754.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,SAR,33292.666666666664,30172.96153846154,30922.846153846152,163810.5,4.0,,4.0,,5.0,,,,3.2777777777777777,,2.0,,,,294.27777777777777,,311.0,,,,299.0,,311.0,,,,94988.33333333333,,76748.0,,,,80067.0,,76748.0,,,2,2,SAR,10.0,82036.0,80067.0,76748.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,STR,32636.6,30868.045454545456,29176.136363636364,144310.66666666666,3.0,,4.0,,,,,,4.375,,,,,,293.1875,,,,,,298.0,,,,,,89721.6875,,,,,,80121.0,,,,,2,2,STR,11.0,81570.0,80121.0,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,TSU,36519.6,31018.090909090908,30362.0,148914.66666666666,3.0,,4.0,,,,,,3.0625,,,,,,291.4375,,,,,,297.0,,,,,,95357.875,,,,,,80230.0,,,,,2,2,TSU,14.0,81781.0,80230.0,
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,VER,30966.72,30453.068965517243,28689.172413793105,380983.0,6.0,,3.0,,7.0,,,,5.277777777777778,,2.0,,,,293.55555555555554,,316.0,,,,300.0,,317.0,,,,89861.72222222222,,71478.0,,,,78856.0,,70567.0,,,2,2,VER,1.0,80965.0,78856.0,70567.0
2023,13,17.963,16.2,19.1,77.91,69.0,88.0,1009.405,1009.2,1009.5,True,22.432,18.8,24.4,192.47,2.303,3.7,ZHO,35113.36363636364,30990.916666666668,28957.333333333332,39500.0,1.0,,2.0,,,,,,3.3333333333333335,,,,,,290.6666666666667,,,,,,294.0,,,,,,92344.22222222222,,,,,,82067.0,,,,,2,2,ZHO,16.0,82067.0,,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,ALB,30310.933333333334,32755.095238095237,32763.2,320168.4000000001,5.0,2.0,,4.0,6.0,,,3.2,,2.0,2.0,,,309.0,,310.5,312.0,,,317.0,,311.0,313.0,,,92056.4,,81344.0,80816.0,,,81661.0,,81272.0,80760.0,,,0,0,ALB,6.0,81661.0,81272.0,80760.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,ALO,30990.076923076922,32554.263157894737,35357.77777777778,315743.2,5.0,2.0,,3.0,6.0,,,2.75,,2.0,2.0,,,296.25,,309.0,309.5,,,313.0,,309.0,311.0,,,91386.75,,81543.0,81493.0,,,82043.0,,81543.0,81417.0,,,0,0,ALO,10.0,82043.0,81543.0,81417.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,BOT,29920.8,31575.428571428572,32958.642857142855,369162.3333333333,3.0,2.0,,4.0,,,,2.75,,2.0,,,,310.5,,309.5,,,,312.0,,310.0,,,,88268.0,,81943.5,,,,82249.0,,81940.0,,,,0,0,BOT,14.0,82249.0,81940.0,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,GAS,30711.8,31975.285714285714,33362.71428571428,465495.0,1.0,2.0,,,,,,2.3333333333333335,,,,,,304.6666666666667,,,,,,309.0,,,,,,88659.33333333333,,,,,,82545.0,,,,,,0,0,GAS,17.0,82545.0,,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,HAM,35118.066666666666,32694.571428571428,33311.05,268176.6666666667,6.0,3.0,,5.0,7.0,,,3.0,,2.0,2.0,,,308.6666666666667,,309.5,310.5,,,309.0,,310.0,311.0,,,82241.0,,81617.5,81059.0,,,81977.0,,81369.0,80820.0,,,0,0,HAM,8.0,81977.0,81369.0,80820.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,HUL,29625.583333333332,31758.25,32879.8125,327345.33333333343,3.0,2.0,,4.0,,,,3.0,,2.0,,,,308.1666666666667,,310.0,,,,311.0,,310.0,,,,89730.83333333333,,81807.0,,,,82343.0,,81776.0,,,,0,0,HUL,13.0,82343.0,81776.0,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,LAW,29820.7,32970.0,34770.13333333333,262161.25,4.0,3.0,,5.0,,,,4.666666666666667,,2.0,,,,311.0,,310.5,,,,312.0,,311.0,,,,82745.66666666667,,81836.5,,,,82112.0,,81758.0,,,,0,0,LAW,12.0,82112.0,81758.0,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,LEC,33978.5,32828.47619047619,33035.05,282634.2,5.0,2.0,,4.0,6.0,,,4.833333333333333,,2.0,2.0,,,300.6666666666667,,310.5,311.0,,,315.0,,312.0,313.0,,,101641.33333333333,,81076.0,80462.5,,,81788.0,,80977.0,80361.0,,,0,0,LEC,3.0,81788.0,80977.0,80361.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,MAG,30853.0,32832.875,32066.0,284700.0,1.0,2.0,,,,,,2.5,,,,,,310.25,,,,,,313.0,,,,,,95359.5,,,,,,82592.0,,,,,,0,0,MAG,19.0,82592.0,,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,NOR,30371.0,32196.043478260868,32132.31818181818,290790.4,5.0,2.0,,4.0,6.0,,,2.8,,2.75,2.0,,,309.4,,310.0,311.5,,,311.0,,312.0,312.0,,,91781.8,,87904.75,81003.5,,,81995.0,,81581.0,80979.0,,,0,0,NOR,9.0,81995.0,81581.0,80979.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,OCO,30056.333333333332,31579.625,33757.75,220528.0,1.0,2.0,,,,,,2.75,,,,,,308.75,,,,,,312.0,,,,,,88128.0,,,,,,82548.0,,,,,,0,0,OCO,18.0,82548.0,,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,PER,31310.8,32616.333333333332,32975.1,323971.4000000001,5.0,2.0,,4.0,6.0,,,4.4,,2.0,2.0,,,305.6,,311.5,312.5,,,313.0,,312.0,313.0,,,91259.6,,81326.5,80804.5,,,81911.0,,81240.0,80688.0,,,0,0,PER,5.0,81911.0,81240.0,80688.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,PIA,30782.444444444445,32099.25,33392.391304347824,269440.8,5.0,2.0,,4.0,6.0,,,3.0,,2.75,2.0,,,309.6666666666667,,309.5,312.5,,,312.0,,311.0,313.0,,,91021.0,,87827.0,80952.5,,,82106.0,,81527.0,80785.0,,,0,0,PIA,7.0,82106.0,81527.0,80785.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,RUS,34597.933333333334,32796.95238095238,32294.1,267934.5,6.0,3.0,,5.0,7.0,,,3.25,,2.0,2.0,,,308.75,,308.0,310.5,,,310.0,,308.0,311.0,,,99040.25,,81431.0,80717.0,,,82148.0,,81382.0,80671.0,,,0,0,RUS,4.0,82148.0,81382.0,80671.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,SAI,37824.86666666667,32891.4,34466.6,247718.66666666674,6.0,3.0,,4.0,7.0,,,5.2,,2.0,2.0,,,311.6,,311.0,311.0,,,315.0,,311.0,314.0,,,107256.6,,80991.0,80413.0,,,81965.0,,80991.0,80294.0,,,0,0,SAI,1.0,81965.0,80991.0,80294.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,SAR,29384.81818181818,32363.666666666668,33725.53333333333,320433.6666666667,3.0,2.0,,4.0,,,,3.2,,2.0,,,,297.2,,309.5,,,,313.0,,312.0,,,,92015.4,,82185.5,,,,81930.0,,81944.0,,,,0,0,SAR,15.0,81930.0,81944.0,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,STR,30830.285714285714,32188.444444444445,31163.333333333332,131702.0,1.0,2.0,,,,,,2.8,,,,,,309.8,,,,,,311.0,,,,,,90297.4,,,,,,82860.0,,,,,,0,0,STR,20.0,82860.0,,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,TSU,29026.6,32665.466666666667,33452.066666666666,258805.5,4.0,3.0,,5.0,,,,4.666666666666667,,2.0,,,,308.0,,311.5,,,,311.0,,312.0,,,,82405.33333333333,,81681.0,,,,81852.0,,81594.0,,,,0,0,TSU,11.0,81852.0,81594.0,
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,VER,35082.375,33528.42857142857,32455.35,264861.49999999994,6.0,3.0,,5.0,7.0,,,5.2,,2.0,2.0,,,312.8,,311.5,311.5,,,315.0,,312.0,312.0,,,104150.8,,80986.0,80469.0,,,81573.0,,80937.0,80307.0,,,0,0,VER,2.0,81573.0,80937.0,80307.0
2023,14,28.179746835443037,27.9,28.4,40.848101265822784,39.0,43.0,998.9898734177215,998.9,999.2,False,39.42658227848101,37.9,41.1,158.39240506329114,1.2088607594936709,2.2,ZHO,32072.166666666668,31310.375,33353.0,307653.0,1.0,2.0,,,,,,2.75,,,,,,312.75,,,,,,313.0,,,,,,89227.25,,,,,,82390.0,,,,,,0,0,ZHO,16.0,82390.0,,
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,ALB,32329.75,48192.833333333336,35837.583333333336,839896.6666666669,3.0,,,,4.0,,,,,,2.75,,,,,,254.25,,,,,,257.0,,,,,,93290.25,,,,,,92668.0,,,1,4,ALB,14.0,92668.0,93719.0,
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,ALO,30422.81818181818,49911.17647058824,40550.5,614389.2,5.0,,,,6.0,,,,,,2.6,,,,,,256.6,,,,,,260.0,,,,,,99521.0,,,,,,91615.0,,,1,4,ALO,7.0,92584.0,91835.0,91615.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,BOT,32265.85714285714,48272.444444444445,43368.555555555555,114123.0,1.0,,,,2.0,,,,,,3.2,,,,,,235.6,,,,,,257.0,,,,,,113396.4,,,,,,92809.0,,,1,4,BOT,16.0,92809.0,,
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,GAS,32080.25,51054.0,42474.25,772783.3333333334,3.0,,,,4.0,,,,,,2.0,,,,,,255.75,,,,,,257.0,,,,,,92414.75,,,,,,92274.0,,,1,4,GAS,12.0,92452.0,92274.0,
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,HAM,30741.6,47356.6875,41163.933333333334,673141.4,5.0,,,,6.0,,,,,,2.5,,,,,,256.5,,,,,,258.0,,,,,,92016.25,,,,,,91485.0,,,1,4,HAM,5.0,92651.0,92019.0,91485.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,HUL,31411.933333333334,48717.857142857145,35161.55,585771.2,5.0,,,,6.0,,,,,,3.0,,,,,,247.0,,,,,,259.0,,,,,,103418.22222222222,,,,,,91808.0,,,1,4,HUL,9.0,92100.0,91994.0,91808.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,LAW,34997.066666666666,49669.80952380953,40115.55,478887.49999999994,6.0,,,,7.0,,,,,,2.857142857142857,,,,,,255.42857142857142,,,,,,257.0,,,,,,92613.14285714286,,,,,,92166.0,,,1,4,LAW,10.0,92215.0,92166.0,92268.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,LEC,33359.933333333334,48500.42857142857,39086.1,553346.6,5.0,,,,6.0,,,,,,3.0,,,,,,233.25,,,,,,260.0,,,,,,99607.375,,,,,,91063.0,,,1,4,LEC,3.0,92406.0,92012.0,91063.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,MAG,32731.666666666668,49185.857142857145,35849.65,584846.0,5.0,,,,6.0,,,,,,3.0,,,,,,257.125,,,,,,259.0,,,,,,99369.75,,,,,,91575.0,,,1,4,MAG,6.0,92242.0,91892.0,91575.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,NOR,34004.142857142855,50165.35,37161.10526315789,587902.4000000001,5.0,,,,6.0,,,,,,3.0,,,,,,240.42857142857142,,,,,,260.0,,,,,,100205.57142857143,,,,,,91270.0,,,1,4,NOR,4.0,92483.0,91951.0,91270.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,OCO,31058.833333333332,49283.055555555555,37640.76470588235,590592.9999999999,5.0,,,,6.0,,,,,,2.5,,,,,,257.0,,,,,,258.0,,,,,,92314.0,,,,,,91673.0,,,1,4,OCO,8.0,92369.0,92089.0,91673.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,PER,35345.22222222222,54509.230769230766,43554.61538461538,812855.6666666666,3.0,,,,3.0,,,,,,2.5,,,,,,255.75,,,,,,257.0,,,,,,106120.25,,,,,,92099.0,,,1,4,PER,13.0,92099.0,92310.0,
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,PIA,36285.57142857143,50925.555555555555,38470.22222222222,127654.0,1.0,,,,2.0,,,,,,3.25,,,,,,224.5,,,,,,259.0,,,,,,104057.5,,,,,,92902.0,,,1,4,PIA,17.0,92902.0,,
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,RUS,32567.272727272728,50158.470588235294,39292.875,644579.0,5.0,,,,6.0,,,,,,3.0,,,,,,255.4,,,,,,259.0,,,,,,91881.6,,,,,,91056.0,,,1,4,RUS,2.0,92331.0,91743.0,91056.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,SAI,32636.928571428572,47931.85,38480.05263157895,585371.2,5.0,,,,6.0,,,,,,3.0,,,,,,257.7142857142857,,,,,,260.0,,,,,,98778.71428571429,,,,,,90984.0,,,1,4,SAI,1.0,92339.0,91439.0,90984.0
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,SAR,36908.28571428572,47653.22222222222,34353.22222222222,91732.5,2.0,,,,3.0,,,,,,2.0,,,,,,254.33333333333334,,,,,,256.0,,,,,,93973.66666666667,,,,,,93252.0,,,1,4,SAR,18.0,93252.0,,
2023,15,29.51909090909091,29.3,29.8,77.35454545454546,74.0,79.0,1009.78,1009.2,1010.2,False,34.152727272727276,33.4,35.3,180.15454545454546,1.752727272727273,2.7,STR,32024.5,45489.25,43044.28571428572,152701.0,1.0,,,,1.0,,,,,,3.3333333333333335,,,,,,254.0,,,,,,255.0,,,,,,100086.0,,,,,,93397.0,,,1,4,STR,20.0,93397.0,,
