,RACEYEAR,RACENUMBER,FP3_AirTemp_mean,FP3_AirTemp_min,FP3_AirTemp_max,FP3_Humidity_mean,FP3_Humidity_min,FP3_Humidity_max,FP3_Pressure_mean,FP3_Pressure_min,FP3_Pressure_max,FP3_Rainfall_max,FP3_TrackTemp_mean,FP3_TrackTemp_min,FP3_TrackTemp_max,FP3_WindDirection_mean,FP3_WindSpeed_mean,FP3_WindSpeed_max,Driver,AvgPitStopDuration_ms,TotalPitStops,FP3_MaxStint_HARD,FP3_MaxStint_INTERMEDIATE,FP3_MaxStint_MEDIUM,FP3_MaxStint_SOFT,FP3_MaxStint_UNKNOWN,FP3_MaxStint_WET,FP3_AvgTyreLife_HARD,FP3_AvgTyreLife_INTERMEDIATE,FP3_AvgTyreLife_MEDIUM,FP3_AvgTyreLife_SOFT,FP3_AvgTyreLife_UNKNOWN,FP3_AvgTyreLife_WET,FP3_AvgSpeedOnTyre_HARD,FP3_AvgSpeedOnTyre_INTERMEDIATE,FP3_AvgSpeedOnTyre_MEDIUM,FP3_AvgSpeedOnTyre_SOFT,FP3_AvgSpeedOnTyre_UNKNOWN,FP3_AvgSpeedOnTyre_WET,FP3_FastestSpeedOnTyre_HARD,FP3_FastestSpeedOnTyre_INTERMEDIATE,FP3_FastestSpeedOnTyre_MEDIUM,FP3_FastestSpeedOnTyre_SOFT,FP3_FastestSpeedOnTyre_UNKNOWN,FP3_FastestSpeedOnTyre_WET,FP3_AvgLapTimeOnTyre_HARD,FP3_AvgLapTimeOnTyre_INTERMEDIATE,FP3_AvgLapTimeOnTyre_MEDIUM,FP3_AvgLapTimeOnTyre_SOFT,FP3_AvgLapTimeOnTyre_UNKNOWN,FP3_AvgLapTimeOnTyre_WET,FP3_FastestLapTimeOnTyre_HARD,FP3_FastestLapTimeOnTyre_INTERMEDIATE,FP3_FastestLapTimeOnTyre_MEDIUM,FP3_FastestLapTimeOnTyre_SOFT,FP3_FastestLapTimeOnTyre_UNKNOWN,FP3_FastestLapTimeOnTyre_WET,FP3_Red,FP3_SCDeployed,FP3_VSCDeployed,FP3_Yellow
362,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,NOR,415737.5,4,,,,5.0,,,,,,4.9411764705882355,,,,,,275.05882352941177,,,,,,305.0,,,,,,94334.94117647059,,,,,,77490.0,,,0,0,0,2
363,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,OCO,961284.0,1,,,,2.0,,,,,,4.5625,,,,,,286.625,,,,,,306.0,,,,,,96499.3125,,,,,,77920.0,,,0,0,0,2
364,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,PER,271912.0,4,,,3.0,5.0,,,,,10.411764705882353,4.166666666666667,,,,,293.0,275.1666666666667,,,,,306.0,308.0,,,,,87990.0,106328.33333333333,,,,,77150.0,77014.0,,,0,0,0,2
365,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,PIA,406902.6,5,,,,6.0,,,,,,4.230769230769231,,,,,,279.15384615384613,,,,,,308.0,,,,,,94061.61538461539,,,,,,77087.0,,,0,0,0,2
366,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,RIC,236356.66666666666,3,,,,4.0,,,,,,4.875,,,,,,275.1875,,,,,,304.0,,,,,,96821.3125,,,,,,77963.0,,,0,0,0,2
367,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,RUS,298183.5,2,,,,3.0,,,,,,5.65,,,,,,267.7,,,,,,307.0,,,,,,103122.65,,,,,,76886.0,,,0,0,0,2
368,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,SAI,412583.0,3,,,2.0,4.0,,,,,6.454545454545454,3.0,,,,,294.72727272727275,305.75,,,,,304.0,308.0,,,,,95156.81818181818,98141.75,,,,,76791.0,76848.0,,,0,0,0,2
369,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,STR,243694.5,6,,,,7.0,,,,,,4.733333333333333,,,,,,289.53333333333336,,,,,,306.0,,,,,,92542.2,,,,,,77341.0,,,0,0,0,2
370,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,TSU,211391.33333333334,3,,,,4.0,,,,,,4.266666666666667,,,,,,255.4,,,,,,304.0,,,,,,105595.66666666667,,,,,,77673.0,,,0,0,0,2
371,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,VER,510939.0,2,,,2.0,3.0,,,,,9.0625,5.0,,,,,295.25,266.22222222222223,,,,,308.0,310.0,,,,,88796.3125,102612.88888888889,,,,,77100.0,76734.0,,,0,0,0,2
372,2024,3,18.27283950617284,17.9,18.8,59.39506172839506,56.0,62.0,1025.3246913580247,1025.0,1025.6,False,27.669135802469132,25.2,31.0,133.25925925925927,1.4333333333333333,2.8,ZHO,301302.8333333333,6,,,,7.0,,,,,,4.166666666666667,,,,,,272.9166666666667,,,,,,304.0,,,,,,102165.75,,,,,,77876.0,,,0,0,0,2
373,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,ALB,300047.25,4,,,3.0,5.0,,,,,8.0,5.0,,,,,262.9,203.0,,,,,267.0,268.0,,,,,103980.4,112428.0,,,,,92338.0,90533.0,,,0,0,0,2
374,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,ALO,376087.5,2,2.0,,,3.0,,,10.153846153846153,,,3.5,,,257.0,,,254.5,,,264.0,,,265.0,,,98176.61538461539,,,113895.0,,,90811.0,,,90082.0,,,0,0,0,2
375,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,BOT,270190.5,4,,,,5.0,,,,,,9.764705882352942,,,,,,239.0,,,,,,263.0,,,,,,103240.64705882352,,,,,,90546.0,,,0,0,0,2
376,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,GAS,267416.6666666667,3,,,,4.0,,,,,,5.545454545454546,,,,,,232.9090909090909,,,,,,263.0,,,,,,101278.0,,,,,,91141.0,,,0,0,0,2
377,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,HAM,357934.75,4,,,,5.0,,,,,,8.454545454545455,,,,,,236.1818181818182,,,,,,262.0,,,,,,98526.18181818182,,,,,,90037.0,,,0,0,0,2
378,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,HUL,544521.6666666666,3,,,2.0,4.0,,,,,7.9,4.333333333333333,,,,,257.9,202.0,,,,,266.0,266.0,,,,,101703.1,116443.66666666667,,,,,91872.0,91139.0,,,0,0,0,2
379,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,LEC,536814.5,2,,,2.0,3.0,,,,,11.461538461538462,3.5,,,,,253.69230769230768,209.5,,,,,263.0,263.0,,,,,96241.46153846153,114547.75,,,,,90559.0,90383.0,,,0,0,0,2
380,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,MAG,738318.5,2,,,2.0,3.0,,,,,8.7,4.0,,,,,256.3,210.8,,,,,267.0,266.0,,,,,98910.6,117543.0,,,,,92350.0,91462.0,,,0,0,0,2
381,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,NOR,471469.6666666667,3,,,,4.0,,,,,,3.8333333333333335,,,,,,227.16666666666666,,,,,,261.0,,,,,,110447.5,,,,,,90137.0,,,0,0,0,2
382,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,OCO,441943.0,2,,,,3.0,,,,,,4.923076923076923,,,,,,228.76923076923077,,,,,,265.0,,,,,,112769.07692307692,,,,,,91022.0,,,0,0,0,2
383,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,PER,538191.0,2,,,2.0,3.0,,,,,9.75,4.5,,,,,255.83333333333334,198.5,,,,,264.0,265.0,,,,,100932.91666666667,122730.5,,,,,90453.0,89832.0,,,0,0,0,2
384,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,PIA,376294.0,3,,,,4.0,,,,,,7.909090909090909,,,,,,238.0,,,,,,262.0,,,,,,98609.36363636363,,,,,,90226.0,,,0,0,0,2
385,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,RIC,227198.0,3,,,,4.0,,,,,,7.571428571428571,,,,,,244.5,,,,,,263.0,,,,,,106161.42857142857,,,,,,90682.0,,,0,0,0,2
386,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,RUS,429172.0,3,,,2.0,4.0,,,,,8.153846153846153,3.5,,,,,257.0769230769231,256.0,,,,,262.0,262.0,,,,,95145.84615384616,93231.5,,,,,93279.0,89918.0,,,0,0,0,2
387,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,SAI,476426.0,2,,,2.0,3.0,,,,,11.857142857142858,4.0,,,,,255.0,212.8,,,,,263.0,264.0,,,,,95863.21428571429,114739.4,,,,,90984.0,90171.0,,,0,0,0,2
388,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,SAR,401747.3333333333,3,,,2.0,4.0,,,,,6.5,4.333333333333333,,,,,260.625,192.66666666666666,,,,,268.0,265.0,,,,,107691.625,101302.33333333333,,,,,92126.0,91452.0,,,0,0,0,2
389,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,STR,535058.0,2,2.0,,,3.0,,,9.0,,,4.0,,,256.09090909090907,,,211.6,,,263.0,,,264.0,,,100206.27272727272,,,127561.0,,,91342.0,,,109416.0,,,0,0,0,2
390,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,TSU,356563.0,3,,,,4.0,,,,,,6.083333333333333,,,,,,242.75,,,,,,264.0,,,,,,106495.58333333333,,,,,,90341.0,,,0,0,0,2
391,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,VER,341140.00000000006,4,,,3.0,5.0,,,,,10.4,3.5,,,,,255.1,144.5,,,,,264.0,259.0,,,,,94848.8,106581.5,,,,,90193.0,89563.0,,,0,0,0,2
392,2024,4,17.38227848101266,16.7,17.9,66.10126582278481,62.0,69.0,1015.8417721518987,1015.0,1016.5,False,26.660759493670884,24.2,29.6,171.72151898734177,1.3746835443037975,2.5,ZHO,276632.5,2,,,,3.0,,,,,,9.9,,,,,,253.0,,,,,,263.0,,,,,,96699.7,,,,,,91067.0,,,0,0,0,2
393,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,ALB,317021.0,4,,,,5.0,,,,,,4.4,,,,,,240.8,,,,,,285.0,,,,,,87276.2,,,,,,76470.0,,,2,0,0,2
394,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,ALO,233276.0,2,3.0,,,,,,4.5,,,,,,276.1666666666667,,,,,,282.0,,,,,,98523.16666666667,,,,,,77339.0,,,,,,2,0,0,2
395,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,BOT,374491.0,4,,,,5.0,,,,,,4.285714285714286,,,,,,248.85714285714286,,,,,,282.0,,,,,,103445.42857142857,,,,,,76695.0,,,2,0,0,2
396,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,GAS,444795.0,4,,,3.0,5.0,,,,,5.5,3.5,,,,,262.6666666666667,168.0,,,,,281.0,282.0,,,,,93259.16666666667,95217.5,,,,,77361.0,78477.0,,,2,0,0,2
397,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,HAM,397592.3333333335,3,,,,4.0,,,,,,6.285714285714286,,,,,,230.71428571428572,,,,,,281.0,,,,,,103834.71428571429,,,,,,76960.0,,,2,0,0,2
398,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,HUL,494538.3333333333,3,,,2.0,4.0,,,,,4.4,3.5,,,,,271.0,172.5,,,,,285.0,286.0,,,,,92304.4,89138.0,,,,,77520.0,76547.0,,,2,0,0,2
399,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,LEC,466372.5,4,,,,5.0,,,,,,7.333333333333333,,,,,,259.55555555555554,,,,,,285.0,,,,,,84083.44444444444,,,,,,76087.0,,,2,0,0,2
400,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,MAG,824158.9999999998,2,,,1.0,3.0,,,,,3.5,3.5,,,,,252.25,181.0,,,,,285.0,283.0,,,,,103026.75,85733.0,,,,,77108.0,76923.0,,,2,0,0,2
401,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,NOR,465970.0,5,,,4.0,6.0,,,,,5.0,3.5,,,,,282.75,194.0,,,,,285.0,283.0,,,,,96140.0,94888.0,,,,,76395.0,75829.0,,,2,0,0,2
402,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,OCO,417839.75,4,,,3.0,5.0,,,,,6.142857142857143,4.333333333333333,,,,,265.85714285714283,214.0,,,,,281.0,280.0,,,,,97649.0,89443.33333333333,,,,,77856.0,76481.0,,,2,0,0,2
403,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,PER,525692.0,3,,,3.0,,,,,,8.3,,,,,,267.0,,,,,,285.0,,,,,,88825.7,,,,,,76631.0,,,,2,0,0,2
404,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,PIA,479587.8,5,,,,6.0,,,,,,4.5,,,,,,241.33333333333334,,,,,,287.0,,,,,,94045.0,,,,,,75529.0,,,2,0,0,2
405,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,RIC,277548.0,4,,,2.0,5.0,,,,,5.0,3.5,,,,,250.5,182.5,,,,,282.0,283.0,,,,,101120.75,94751.0,,,,,77061.0,76560.0,,,2,0,0,2
406,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,RUS,233403.39999999997,5,,,,6.0,,,,,,5.333333333333333,,,,,,245.5,,,,,,284.0,,,,,,90251.66666666667,,,,,,76095.0,,,2,0,0,2
407,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,SAI,283526.4,5,,,,6.0,,,,,,7.363636363636363,,,,,,261.3636363636364,,,,,,284.0,,,,,,97626.81818181818,,,,,,76067.0,,,2,0,0,2
408,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,SAR,255885.75,4,,,,5.0,,,,,,4.142857142857143,,,,,,239.28571428571428,,,,,,286.0,,,,,,93869.14285714286,,,,,,76794.0,,,2,0,0,2
409,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,STR,293239.0,5,4.0,,,6.0,,,7.7272727272727275,,,4.333333333333333,,,275.3636363636364,,,215.33333333333334,,,281.0,,,283.0,,,101006.09090909091,,,91321.33333333333,,,77553.0,,,76543.0,,,2,0,0,2
410,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,TSU,267780.25,4,,,2.0,5.0,,,,,5.5,4.0,,,,,248.25,67.0,,,,,283.0,67.0,,,,,100436.0,113649.0,,,,,76668.0,113649.0,,,2,0,0,2
411,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,VER,343028.6,5,,,4.0,6.0,,,,,8.3,4.0,,,,,267.3,47.0,,,,,286.0,47.0,,,,,95566.8,84341.0,,,,,76366.0,84341.0,,,2,0,0,2
412,2024,7,23.603846153846153,23.0,24.3,41.32051282051282,39.0,44.0,1009.2435897435897,1008.9,1009.5,False,44.48076923076923,42.4,45.9,137.17948717948718,1.9025641025641027,3.8,ZHO,273472.6,5,,,,6.0,,,,,,4.2,,,,,,237.8,,,,,,281.0,,,,,,93119.0,,,,,,77891.0,,,2,0,0,2
413,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,ALB,233826.0,3,,,,4.0,,,,,,6.3,,,,,,249.1,,,,,,269.0,,,,,,91764.35,,,,,,72180.0,,,1,0,0,5
414,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,ALO,361995.9999999999,4,,,3.0,5.0,,,,,4.5,6.666666666666667,,,,,263.125,238.83333333333334,,,,,267.0,269.0,,,,,89395.5,93404.66666666667,,,,,73790.0,72087.0,,,1,0,0,5
415,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,GAS,519708.0,1,,,,2.0,,,,,,6.5,,,,,,241.54166666666666,,,,,,267.0,,,,,,90425.29166666667,,,,,,72144.0,,,1,0,0,5
416,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,HAM,220561.5,4,,,,5.0,,,,,,7.157894736842105,,,,,,257.89473684210526,,,,,,271.0,,,,,,94241.94736842105,,,,,,71710.0,,,1,0,0,5
417,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,HUL,485948.0,2,,,,3.0,,,,,,6.190476190476191,,,,,,241.8095238095238,,,,,,271.0,,,,,,93562.80952380953,,,,,,72192.0,,,1,0,0,5
418,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,LEC,140831.33333333334,3,,,,4.0,,,,,,7.363636363636363,,,,,,258.09090909090907,,,,,,269.0,,,,,,93235.77272727272,,,,,,71369.0,,,1,0,0,5
419,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,MAG,306108.5,2,,,,3.0,,,,,,7.928571428571429,,,,,,245.92857142857142,,,,,,271.0,,,,,,96271.75,,,,,,72216.0,,,1,0,0,5
420,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,NOR,297915.0,3,,,,6.0,,,,,,5.368421052631579,,,,,,250.68421052631578,,,,,,269.0,,,,,,92371.31578947368,,,,,,71988.0,,,1,0,0,5
421,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,OCO,326037.0,2,,,,3.0,,,,,,6.545454545454546,,,,,,247.54545454545453,,,,,,269.0,,,,,,90969.45454545454,,,,,,72472.0,,,1,0,0,5
422,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,PER,160251.33333333334,3,,,,4.0,,,,,,5.95,,,,,,239.5,,,,,,269.0,,,,,,100059.1,,,,,,71923.0,,,1,0,0,5
423,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,PIA,304756.4,5,,,,6.0,,,,,,5.444444444444445,,,,,,259.55555555555554,,,,,,272.0,,,,,,90699.44444444444,,,,,,71901.0,,,1,0,0,5
424,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,RIC,411865.0,3,,,,4.0,,,,,,6.791666666666667,,,,,,241.08333333333334,,,,,,271.0,,,,,,92197.66666666667,,,,,,72829.0,,,1,0,0,5
425,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,RUS,269179.6666666667,3,,,,4.0,,,,,,8.586206896551724,,,,,,251.93103448275863,,,,,,272.0,,,,,,92686.1724137931,,,,,,71968.0,,,1,0,0,5
426,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,SAI,84358.50000000012,4,,,,5.0,,,,,,6.571428571428571,,,,,,261.8095238095238,,,,,,270.0,,,,,,96824.42857142857,,,,,,71979.0,,,1,0,0,5
427,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,SAR,445629.0,2,,,,3.0,,,,,,5.666666666666667,,,,,,253.5,,,,,,271.0,,,,,,97545.16666666667,,,,,,72703.0,,,1,0,0,5
428,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,STR,384995.6666666667,3,,,3.0,4.0,,,,,5.0,6.5,,,,,264.6666666666667,267.4166666666667,,,,,268.0,273.0,,,,,90701.44444444444,95040.0,,,,,73166.0,72331.0,,,1,0,0,5
429,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,TSU,551282.0,2,,,,3.0,,,,,,6.5,,,,,,227.79166666666666,,,,,,266.0,,,,,,97083.75,,,,,,71991.0,,,1,0,0,5
430,2024,8,21.674683544303797,21.3,22.0,57.40506329113924,55.0,61.0,1017.5379746835443,1017.4,1017.7,False,46.86202531645569,45.0,48.5,190.30379746835442,0.8240506329113924,1.6,VER,306150.0,1,,,,2.0,,,,,,6.76,,,,,,240.56,,,,,,269.0,,,,,,93450.44,,,,,,71566.0,,,1,0,0,5
