,DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamId,CountryCode,Position,ClassifiedPosition,GridPosition,Time,Status,Points,RACEYEAR,RACENUMBER,WinnerTime,WinnerDriver,Racepace,IsWinnerFlag,RACE_AirTemp_mean,RACE_AirTemp_min,RACE_AirTemp_max,RACE_Humidity_mean,RACE_Humidity_min,RACE_Humidity_max,RACE_Pressure_mean,RACE_Pressure_min,RACE_Pressure_max,RACE_Rainfall_max,RACE_TrackTemp_mean,RACE_TrackTemp_min,RACE_TrackTemp_max,RACE_WindDirection_mean,RACE_WindSpeed_mean,RACE_WindSpeed_max,RACE_SESSIONTYPE_first,Driver_x,AvgPitStopDuration_ms,TotalPitStops,Driver_y,RACE_AvgTyreLife_HARD,RACE_AvgTyreLife_INTERMEDIATE,RACE_AvgTyreLife_MEDIUM,RACE_AvgTyreLife_SOFT,RACE_AvgTyreLife_UNKNOWN,RACE_AvgTyreLife_WET,RACE_AvgSpeedOnTyre_HARD,RACE_AvgSpeedOnTyre_INTERMEDIATE,RACE_AvgSpeedOnTyre_MEDIUM,RACE_AvgSpeedOnTyre_SOFT,RACE_AvgSpeedOnTyre_UNKNOWN,RACE_AvgSpeedOnTyre_WET,RACE_AvgLapTimeOnTyre_HARD,RACE_AvgLapTimeOnTyre_INTERMEDIATE,RACE_AvgLapTimeOnTyre_MEDIUM,RACE_AvgLapTimeOnTyre_SOFT,RACE_AvgLapTimeOnTyre_UNKNOWN,RACE_AvgLapTimeOnTyre_WET,RACE_Red,RACE_SCDeployed,RACE_VSCDeployed,RACE_Yellow,fast,medium,slow,TotalCorners
502,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,4.0,4,8.0,26522.0,Finished,12.0,2024,4,6863566.0,max_verstappen,0.0038641720644924226,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,LEC,803247.0,2.0,LEC,14.0,,12.538461538461538,,,,255.62962962962962,,245.29166666666666,,,,96.61985185185183,,100.69504166666667,,,,1,0,0,2,3.0,1.0,14.0,18.0
503,4,L NORRIS,NOR,norris,McLaren,mclaren,GBR,5.0,5,3.0,29700.0,Finished,10.0,2024,4,6863566.0,max_verstappen,0.004327196678810985,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,NOR,542122.3333333334,3.0,NOR,11.857142857142858,,6.0,,,,255.609756097561,,229.11111111111111,,,,97.44095238095238,,102.09011111111111,,,,1,0,0,2,3.0,1.0,14.0,18.0
504,14,F ALONSO,ALO,alonso,Aston Martin,aston_martin,ESP,6.0,6,5.0,44272.0,Finished,8.0,2024,4,6863566.0,max_verstappen,0.006450291291727944,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,ALO,542341.3333333334,3.0,ALO,10.5,,10.5,7.0,,,257.55,,255.1578947368421,235.9090909090909,,,96.74195,,98.47810000000001,102.38218181818182,,,1,0,0,2,3.0,1.0,14.0,18.0
505,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,7.0,7,9.0,45951.0,Finished,6.0,2024,4,6863566.0,max_verstappen,0.006694916316095744,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,RUS,542522.0,3.0,RUS,9.75,,9.0,,,,250.14705882352942,,260.375,,,,98.42132352941177,,100.09405882352942,,,,1,0,0,2,3.0,1.0,14.0,18.0
506,81,O PIASTRI,PIA,piastri,McLaren,mclaren,AUS,8.0,8,6.0,47525.0,Finished,4.0,2024,4,6863566.0,max_verstappen,0.006924243170386939,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,PIA,542109.3333333334,3.0,PIA,10.75609756097561,,6.5,,,,256.375,,234.1,,,,97.67546341463415,,103.2114,,,,1,0,0,2,3.0,1.0,14.0,18.0
507,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,9.0,9,7.0,48626.0,Finished,2.0,2024,4,6863566.0,max_verstappen,0.007084655410904478,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,HAM,542653.6666666666,3.0,HAM,10.236842105263158,,8.0,,,,249.02777777777777,,257.2142857142857,,,,98.47786111111111,,99.99086666666666,,,,1,0,0,2,3.0,1.0,14.0,18.0
508,22,Y TSUNODA,TSU,tsunoda,RB,rb,JPN,10.0,10,10.0,1602.0,Lapped,1.0,2024,4,6863566.0,max_verstappen,0.00023340636631162285,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,TSU,543538.6666666666,3.0,TSU,13.0,,1.0,6.5,,,256.40909090909093,,,253.75,,,98.79817777777777,,167.566,99.62525,,,1,0,0,2,3.0,1.0,14.0,18.0
509,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,11.0,11,12.0,7168.0,Lapped,0.0,2024,4,6863566.0,max_verstappen,0.0010443550772295334,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,HUL,542876.0,3.0,HUL,12.680851063829786,,,3.0,,,258.7608695652174,,,190.66666666666666,,,98.81710638297871,,,121.57266666666665,,,1,0,0,2,3.0,1.0,14.0,18.0
510,18,L STROLL,STR,stroll,Aston Martin,aston_martin,CAN,12.0,12,16.0,11233.0,Lapped,0.0,2024,4,6863566.0,max_verstappen,0.001636612804480936,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,STR,413722.0,4.0,STR,6.5,,5.5,7.933333333333334,,,259.45454545454544,,258.44444444444446,247.07142857142858,,,99.35183333333333,,100.934,102.23031034482759,,,1,0,0,2,3.0,1.0,14.0,18.0
511,20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,haas,DEN,13.0,13,18.0,17919.0,Lapped,0.0,2024,4,6863566.0,max_verstappen,0.002610741996215961,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,MAG,805260.0,2.0,MAG,15.5,,10.545454545454545,,,,258.1333333333333,,244.95,,,,98.61823333333334,,105.58938095238095,,,,1,0,0,2,3.0,1.0,14.0,18.0
512,77,V BOTTAS,BOT,bottas,Kick Sauber,sauber,FIN,14.0,14,13.0,18893.0,Lapped,0.0,2024,4,6863566.0,max_verstappen,0.002752650735783702,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,BOT,544266.0,3.0,BOT,13.065217391304348,,,3.5,,,257.1777777777778,,,206.0,,,99.15489130434783,,,122.5512,,,1,0,0,2,3.0,1.0,14.0,18.0
513,31,E OCON,OCO,ocon,Alpine,alpine,FRA,15.0,15,15.0,41152.0,Lapped,0.0,2024,4,6863566.0,max_verstappen,0.005995717095165982,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,OCO,544404.3333333334,3.0,OCO,8.625,,10.0,1.0,,,247.23333333333332,,256.2631578947368,,,,101.66548387096775,,98.49010526315789,170.167,,,1,0,0,2,3.0,1.0,14.0,18.0
514,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,16.0,16,17.0,55066.0,Lapped,0.0,2024,4,6863566.0,max_verstappen,0.008022943175602886,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,GAS,544490.6666666666,3.0,GAS,9.428571428571429,,8.5,1.0,,,249.11764705882354,,254.46666666666667,,,,100.85152941176472,,100.2956875,173.223,,,1,0,0,2,3.0,1.0,14.0,18.0
515,2,L SARGEANT,SAR,sargeant,Williams,williams,USA,17.0,17,19.0,72765.0,Lapped,0.0,2024,4,6863566.0,max_verstappen,0.010601631863086915,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,SAR,414316.5,4.0,SAR,9.363636363636363,,4.0,5.583333333333333,,,249.06451612903226,,257.5,256.8181818181818,,,100.97565624999999,,105.74914285714286,105.02808333333331,,,1,0,0,2,3.0,1.0,14.0,18.0
516,24,G ZHOU,ZHO,zhou,Kick Sauber,sauber,CHN,18.0,R,20.0,,Retired,0.0,2024,4,6863566.0,max_verstappen,,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,ZHO,544291.6666666666,3.0,ZHO,3.0,,1.0,3.5,,,251.66666666666666,,,216.2,,,108.47440000000002,,195.118,106.39579999999998,,,1,0,0,2,3.0,1.0,14.0,18.0
517,3,D RICCIARDO,RIC,ricciardo,RB,rb,AUS,19.0,R,11.0,,Retired,0.0,2024,4,6863566.0,max_verstappen,,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,,,,RIC,,,1.0,,,,,,,,,,,,,,,,1,0,0,2,3.0,1.0,14.0,18.0
518,23,A ALBON,ALB,albon,Williams,williams,THA,20.0,R,14.0,,Retired,0.0,2024,4,6863566.0,max_verstappen,,0,21.691160220994476,19.5,22.7,43.430939226519335,32.0,57.0,1012.3723756906077,1012.0,1012.9,False,37.50110497237569,31.3,40.5,185.6685082872928,2.2408839779005527,4.2,R,,,,ALB,,,,1.0,,,,,,,,,,,,,,,1,0,0,2,3.0,1.0,14.0,18.0
519,1,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,red_bull,NED,1.0,1,1.0,6052554.0,Finished,25.0,2024,5,6052554.0,max_verstappen,1.0,1,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,VER,22397.5,2.0,VER,14.325581395348838,,7.0,,,,245.38095238095238,,254.5,,,,106.466575,,101.44738461538462,,,,0,2,1,3,3.0,5.0,8.0,16.0
520,4,L NORRIS,NOR,norris,McLaren,mclaren,GBR,2.0,2,4.0,13773.0,Finished,18.0,2024,5,6052554.0,max_verstappen,0.002275568297284089,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,NOR,22226.0,1.0,NOR,17.5,,11.5,,,,246.14705882352942,,249.9047619047619,,,,109.9119696969697,,103.7434090909091,,,,0,2,1,3,3.0,5.0,8.0,16.0
521,11,S PEREZ,PER,perez,Red Bull Racing,red_bull,MEX,3.0,3,2.0,19160.0,Finished,15.0,2024,5,6052554.0,max_verstappen,0.003165605792199458,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,PER,22168.0,2.0,PER,14.325581395348838,,7.0,,,,248.14285714285714,,255.5,,,,107.10404999999999,,102.19323076923078,,,,0,2,1,3,3.0,5.0,8.0,16.0
522,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,4.0,4,6.0,23623.0,Finished,12.0,2024,5,6052554.0,max_verstappen,0.003902980460810428,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,LEC,22210.0,1.0,LEC,18.0,,11.0,,,,246.54285714285714,,256.6,,,,108.110875,,102.83628571428571,,,,0,2,1,3,3.0,5.0,8.0,16.0
523,55,C SAINZ,SAI,sainz,Ferrari,ferrari,ESP,5.0,5,7.0,33983.0,Finished,10.0,2024,5,6052554.0,max_verstappen,0.0056146545739203645,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,SAI,22550.0,1.0,SAI,20.0,,9.0,,,,244.10256410256412,,256.9375,,,,108.86816216216215,,103.20670588235295,,,,0,2,1,3,3.0,5.0,8.0,16.0
524,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,6.0,6,8.0,38724.0,Finished,8.0,2024,5,6052554.0,max_verstappen,0.006397960266029844,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,RUS,22556.0,2.0,RUS,17.0,,6.260869565217392,,,,249.0,,250.23809523809524,,,,109.02371874999999,,106.54678260869565,,,,0,2,1,3,3.0,5.0,8.0,16.0
525,14,F ALONSO,ALO,alonso,Aston Martin,aston_martin,ESP,7.0,7,3.0,43414.0,Finished,7.0,2024,5,6052554.0,max_verstappen,0.007172839763180965,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,ALO,22902.333333333332,3.0,ALO,6.5,,6.541666666666667,10.5,,,244.1818181818182,,257.30434782608694,245.3684210526316,,,109.41724999999998,,101.89424999999999,113.09511111111111,,,0,2,1,3,3.0,5.0,8.0,16.0
526,81,O PIASTRI,PIA,piastri,McLaren,mclaren,AUS,8.0,8,5.0,56198.0,Finished,4.0,2024,5,6052554.0,max_verstappen,0.00928500596607647,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,PIA,22395.5,2.0,PIA,16.5,,7.5,,,,245.875,,247.36363636363637,,,,108.73451612903226,,107.78770833333333,,,,0,2,1,3,3.0,5.0,8.0,16.0
527,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,9.0,9,18.0,57986.0,Finished,2.0,2024,5,6052554.0,max_verstappen,0.009580418448146022,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,HAM,22448.5,2.0,HAM,18.0,,6.5,5.0,,,239.4,,254.0909090909091,255.875,,,111.48577142857141,,105.35408333333334,104.92099999999999,,,0,2,1,3,3.0,5.0,8.0,16.0
528,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,10.0,10,9.0,60476.0,Finished,1.0,2024,5,6052554.0,max_verstappen,0.009991815025524762,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,HUL,23187.0,2.0,HUL,14.1875,,4.5,,,,247.14893617021278,,256.2857142857143,,,,109.08331914893617,,104.467375,,,,0,2,1,3,3.0,5.0,8.0,16.0
529,31,E OCON,OCO,ocon,Alpine,alpine,FRA,11.0,11,13.0,62812.0,Finished,0.0,2024,5,6052554.0,max_verstappen,0.010377767798519434,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,OCO,23076.5,2.0,OCO,14.170212765957446,,5.0,,,,243.0,,255.5,,,,110.11568085106381,,104.43655555555556,,,,0,2,1,3,3.0,5.0,8.0,16.0
530,23,A ALBON,ALB,albon,Williams,williams,THA,12.0,12,14.0,65506.0,Finished,0.0,2024,5,6052554.0,max_verstappen,0.010822869155731614,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,ALB,23346.5,2.0,ALB,17.0,,6.521739130434782,,,,248.78787878787878,,249.38095238095238,,,,110.16830303030302,,107.93504347826088,,,,0,2,1,3,3.0,5.0,8.0,16.0
531,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,13.0,13,15.0,69223.0,Finished,0.0,2024,5,6052554.0,max_verstappen,0.01143699007063795,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,GAS,28790.666666666668,3.0,GAS,7.333333333333333,,8.172413793103448,,,,238.56,,256.75,,,,116.57962962962964,,102.55610344827586,,,,0,2,1,3,3.0,5.0,8.0,16.0
532,24,G ZHOU,ZHO,zhou,Kick Sauber,sauber,CHN,14.0,14,16.0,71689.0,Finished,0.0,2024,5,6052554.0,max_verstappen,0.01184442137980099,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,ZHO,24035.66666666651,3.0,ZHO,8.53125,,4.5,8.5,,,240.06666666666666,,260.14285714285717,258.5625,,,113.04248387096774,,105.540625,101.44562499999999,,,0,2,1,3,3.0,5.0,8.0,16.0
533,18,L STROLL,STR,stroll,Aston Martin,aston_martin,CAN,15.0,15,11.0,82786.0,Finished,0.0,2024,5,6052554.0,max_verstappen,0.013677862271034675,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,STR,43652.75,4.0,STR,13.5,,5.857142857142857,5.0,,,249.84,,253.52631578947367,254.125,,,105.53275000000001,,106.97845,103.91344444444445,,,0,2,1,3,3.0,5.0,8.0,16.0
534,20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,haas,DEN,16.0,16,17.0,87533.0,Finished,0.0,2024,5,6052554.0,max_verstappen,0.014462159280198079,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,MAG,24381.0,2.0,MAG,7.703703703703703,,15.0,,,,243.04,,255.79310344827587,,,,111.03938461538465,,106.29224137931034,,,,0,2,1,3,3.0,5.0,8.0,16.0
535,2,L SARGEANT,SAR,sargeant,Williams,williams,USA,17.0,17,20.0,95110.0,Finished,0.0,2024,5,6052554.0,max_verstappen,0.015714027499795953,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,SAR,22943.0,2.0,SAR,16.5,,6.5,6.5,,,250.1875,,245.72727272727272,256.0,,,109.92475,,113.40674999999999,104.93258333333334,,,0,2,1,3,3.0,5.0,8.0,16.0
536,3,D RICCIARDO,RIC,ricciardo,RB,rb,AUS,18.0,R,12.0,,Retired,0.0,2024,5,6052554.0,max_verstappen,,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,RIC,22652.0,1.0,RIC,,,8.93939393939394,,,,,,234.16129032258064,,,,,,113.8971875,,,,0,2,1,3,3.0,5.0,8.0,16.0
537,22,Y TSUNODA,TSU,tsunoda,RB,rb,JPN,19.0,R,19.0,,Retired,0.0,2024,5,6052554.0,max_verstappen,,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,TSU,22742.999999999534,2.0,TSU,2.5,,8.0,4.5,,,232.66666666666666,,240.71428571428572,256.57142857142856,,,135.80433333333335,,109.30433333333332,105.029625,,,0,2,1,3,3.0,5.0,8.0,16.0
538,77,V BOTTAS,BOT,bottas,Kick Sauber,sauber,FIN,20.0,R,10.0,,Retired,0.0,2024,5,6052554.0,max_verstappen,,0,18.63939393939394,18.0,19.1,66.06060606060606,63.0,69.0,1011.4521212121213,1011.2,1011.9,False,29.792727272727273,26.8,32.3,147.55151515151516,1.68,3.5,R,BOT,22970.0,1.0,BOT,6.0,,5.0,,,,253.7,,256.0,,,,104.1021,,104.16655555555555,,,,0,2,1,3,3.0,5.0,8.0,16.0
539,4,L NORRIS,NOR,norris,McLaren,mclaren,GBR,1.0,1,5.0,5449876.0,Finished,25.0,2024,6,5449876.0,norris,1.0,1,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,NOR,22052.0,1.0,NOR,14.5,,15.0,,,,268.9642857142857,,275.4642857142857,,,,93.91085185185183,,95.09113793103447,,,,0,1,1,1,5.0,4.0,10.0,19.0
540,1,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,red_bull,NED,2.0,2,1.0,7612.0,Finished,18.0,2024,6,5449876.0,norris,0.0013967290264952816,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,VER,22249.0,1.0,VER,17.5,,12.0,,,,268.52941176470586,,272.90909090909093,,,,95.24878787878787,,93.88021739130434,,,,0,1,1,1,5.0,4.0,10.0,19.0
541,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,3.0,3,2.0,9920.0,Finished,15.0,2024,6,5449876.0,norris,0.001820224900529847,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,LEC,21795.0,1.0,LEC,19.5,,10.0,,,,270.39473684210526,,277.3888888888889,,,,95.38986486486486,,93.59499999999998,,,,0,1,1,1,5.0,4.0,10.0,19.0
542,11,S PEREZ,PER,perez,Red Bull Racing,red_bull,MEX,4.0,4,4.0,14650.0,Finished,12.0,2024,6,5449876.0,norris,0.002688134555722002,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,PER,22130.0,2.0,PER,6.0,,15.934782608695652,,,,271.4,,275.6,,,,96.65718181818183,,95.68036956521738,,,,0,1,1,1,5.0,4.0,10.0,19.0
543,55,C SAINZ,SAI,sainz,Ferrari,ferrari,ESP,5.0,5,3.0,16407.0,Finished,10.0,2024,6,5449876.0,norris,0.0030105272119952823,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,SAI,23091.0,1.0,SAI,15.5,,14.0,,,,270.6,,277.0,,,,97.52599999999998,,93.90751851851853,,,,0,1,1,1,5.0,4.0,10.0,19.0
544,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,6.0,6,8.0,16585.0,Finished,8.0,2024,6,5449876.0,norris,0.003043188505573338,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,HAM,22135.0,1.0,HAM,13.5,,19.0,,,,276.04,,276.80645161290323,,,,94.81076923076922,,96.81874193548387,,,,0,1,1,1,5.0,4.0,10.0,19.0
545,22,Y TSUNODA,TSU,tsunoda,RB,rb,JPN,7.0,7,10.0,26185.0,Finished,6.0,2024,6,5449876.0,norris,0.004804696473828029,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,TSU,22233.0,1.0,TSU,15.0,,14.5,,,,273.48275862068965,,273.25925925925924,,,,96.90220689655173,,95.21060714285714,,,,0,1,1,1,5.0,4.0,10.0,19.0
546,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,8.0,8,7.0,34789.0,Finished,4.0,2024,6,5449876.0,norris,0.006383447990376294,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,RUS,22848.0,1.0,RUS,17.0,,15.5,,,,275.42424242424244,,276.7826086956522,,,,97.08839393939394,,95.03116666666666,,,,0,1,1,1,5.0,4.0,10.0,19.0
547,14,F ALONSO,ALO,alonso,Aston Martin,aston_martin,ESP,9.0,9,15.0,37107.0,Finished,2.0,2024,6,5449876.0,norris,0.006808778768544459,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,ALO,22358.0,1.0,ALO,12.5,,19.0,,,,276.7142857142857,,275.1714285714286,,,,95.1485,,96.96331428571428,,,,0,1,1,1,5.0,4.0,10.0,19.0
548,31,E OCON,OCO,ocon,Alpine,alpine,FRA,10.0,10,13.0,39746.0,Finished,1.0,2024,6,5449876.0,norris,0.007293009969401139,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,OCO,22743.0,1.0,OCO,18.0,,11.5,,,,274.8,,276.9047619047619,,,,97.13297142857144,,94.99854545454546,,,,0,1,1,1,5.0,4.0,10.0,19.0
549,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,11.0,11,9.0,40789.0,Finished,0.0,2024,6,5449876.0,norris,0.0074843904705354765,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,HUL,22800.5,2.0,HUL,8.5,,12.512195121951219,,,,273.8,,278.425,,,,96.95806250000001,,96.08136585365853,,,,0,1,1,1,5.0,4.0,10.0,19.0
550,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,12.0,12,12.0,44958.0,Finished,0.0,2024,6,5449876.0,norris,0.008249362003832748,0,28.522000000000002,27.9,29.0,59.00666666666667,56.0,63.0,1016.4626666666667,1016.2,1017.0,False,44.664,39.3,49.1,152.64,3.0806666666666667,5.2,R,GAS,22522.0,1.0,GAS,23.0,,6.5,,,,273.8666666666667,,278.6363636363636,,,,96.66895555555556,,95.39424999999999,,,,0,1,1,1,5.0,4.0,10.0,19.0
